author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
lma	1876-lma-rib:1854-lma-ff:1893-lma-ct:1879-lma-ajsb	lma	1889-lma-ll-v3	TRUE	TRUE	train	1876-lma-rib:1854-lma-ff:1893-lma-ct:1879-lma-ajsb 1889-lma-ll-v3	1	TRUE
amd	1913-amd-amc:1905-amd-algiosf:1903-amd-hgs:1897-amd-hpitw	cfw	1895-cfw-tfyaois	FALSE	TRUE	train	1913-amd-amc:1905-amd-algiosf:1903-amd-hgs:1897-amd-hpitw 1895-cfw-tfyaois	0	TRUE
cfw	1895-cfw-daois:1873-cfw-tosh:1882-cfw-a:1880-cfw-rtk	cfw	1894-cfw-hc	TRUE	TRUE	train	1895-cfw-daois:1873-cfw-tosh:1882-cfw-a:1880-cfw-rtk 1894-cfw-hc	1	TRUE
ga	1908-ga-tgi:1888-ga-wdmc:1905-ga-tbitf:1898-ga-tvr	hm	1910-hm-sh	FALSE	TRUE	train	1908-ga-tgi:1888-ga-wdmc:1905-ga-tbitf:1898-ga-tvr 1910-hm-sh	0	TRUE
sw	1864-sw-mh:1852-sw-q:1879-sw-md:1864-sw-toh	sw	1861-sw-tcobh	TRUE	TRUE	train	1864-sw-mh:1852-sw-q:1879-sw-md:1864-sw-toh 1861-sw-tcobh	1	TRUE
tsa	1860-tsa-tah:1853-tsa-tirotith:1855-tsa-tgtc:1859-tsa-lg	wdh	1910-wdh-ii	FALSE	TRUE	train	1860-tsa-tah:1853-tsa-tirotith:1855-tsa-tgtc:1859-tsa-lg 1910-wdh-ii	0	TRUE
cdw	1872-cdw-bs:1874-cdw-batsot:1881-cdw-cjs:1880-cdw-mwotn	cdw	1877-cdw-bab	TRUE	TRUE	train	1872-cdw-bs:1874-cdw-batsot:1881-cdw-cjs:1880-cdw-mwotn 1877-cdw-bab	1	TRUE
cdw	1881-cdw-wi-2:1877-cdw-bab:1874-cdw-batsot:1899-cdw-tf	wdh	1884-wdh-trpsl	FALSE	TRUE	train	1881-cdw-wi-2:1877-cdw-bab:1874-cdw-batsot:1899-cdw-tf 1884-wdh-trpsl	0	TRUE
rwc	1917-rwc-trs:1916-rwc-tds:1914-rwc-a:1894-rwc-itq	amd	1896-amd-algiony	FALSE	TRUE	train	1917-rwc-trs:1916-rwc-tds:1914-rwc-a:1894-rwc-itq 1896-amd-algiony	0	TRUE
rwc	1904-rwc-tr:1912-rwc-tbol:1918-rwc-tmw:1902-rwc-tmaa	rwc	1914-rwc-a	TRUE	TRUE	train	1904-rwc-tr:1912-rwc-tbol:1918-rwc-tmw:1902-rwc-tmaa 1914-rwc-a	1	TRUE
rwc	1916-rwc-tds:1895-rwc-tkiy:1901-rwc-c:1907-rwc-tys	cdw	1899-cdw-tf	FALSE	TRUE	train	1916-rwc-tds:1895-rwc-tkiy:1901-rwc-c:1907-rwc-tys 1899-cdw-tf	0	TRUE
ga	1898-ga-tc:1905-ga-ttt:1905-ga-tbitf:1907-ga-a	ga	1922-ga-sf	TRUE	TRUE	train	1898-ga-tc:1905-ga-ttt:1905-ga-tbitf:1907-ga-a 1922-ga-sf	1	TRUE
cfw	1880-cfw-rtk:1895-cfw-daois:1882-cfw-a:1873-cfw-tosh	cfw	1895-cfw-tfyaois	TRUE	TRUE	train	1880-cfw-rtk:1895-cfw-daois:1882-cfw-a:1873-cfw-tosh 1895-cfw-tfyaois	1	TRUE
mt	1909-mt-efcsvth:1876-mt-taots:1897-mt-fte:1894-mt-tsa	sw	1872-sw-t	FALSE	TRUE	train	1909-mt-efcsvth:1876-mt-taots:1897-mt-fte:1894-mt-tsa 1872-sw-t	0	TRUE
lma	1887-lma-agfg:1854-lma-ff:1876-lma-rib:1893-lma-ct	sw	1852-sw-q	FALSE	TRUE	train	1887-lma-agfg:1854-lma-ff:1876-lma-rib:1893-lma-ct 1852-sw-q	0	TRUE
cfw	1882-cfw-a:1880-cfw-rtk:1894-cfw-hc:1895-cfw-tfyaois	cfw	1895-cfw-daois	TRUE	TRUE	train	1882-cfw-a:1880-cfw-rtk:1894-cfw-hc:1895-cfw-tfyaois 1895-cfw-daois	1	TRUE
cfw	1894-cfw-hc:1895-cfw-tfyaois:1895-cfw-daois:1882-cfw-a	es	1894-es-e	FALSE	TRUE	train	1894-cfw-hc:1895-cfw-tfyaois:1895-cfw-daois:1882-cfw-a 1894-es-e	0	TRUE
hm	1911-hm-tcfb:1910-hm-sh:1905-hm-tpe:1907-hm-tbm	hm	1908-hm-tlotm	TRUE	TRUE	train	1911-hm-tcfb:1910-hm-sh:1905-hm-tpe:1907-hm-tbm 1908-hm-tlotm	1	TRUE
cdw	1880-cdw-mwotn:1881-cdw-wi-2:1874-cdw-batsot:1872-cdw-bs	cdw	1899-cdw-tf	TRUE	TRUE	train	1880-cdw-mwotn:1881-cdw-wi-2:1874-cdw-batsot:1872-cdw-bs 1899-cdw-tf	1	TRUE
sw	1872-sw-t:1880-sw-teoac:1856-sw-hots:1877-sw-pn	cfw	1895-cfw-tfyaois	FALSE	TRUE	train	1872-sw-t:1880-sw-teoac:1856-sw-hots:1877-sw-pn 1895-cfw-tfyaois	0	TRUE
ga	1923-ga-bo:1905-ga-tbitf:1905-ga-ttt:1907-ga-a	ga	1902-ga-tc	TRUE	TRUE	train	1923-ga-bo:1905-ga-tbitf:1905-ga-ttt:1907-ga-a 1902-ga-tc	1	TRUE
es	1891-es-mm:1892-es-ip:1919-es-tpc:1909-es-dotr	rwc	1917-rwc-trs	FALSE	TRUE	train	1891-es-mm:1892-es-ip:1919-es-tpc:1909-es-dotr 1917-rwc-trs	0	TRUE
tsa	1851-tsa-wt:1856-tsa-woc:1855-tsa-tgtc:1853-tsa-hlas	tsa	1859-tsa-lg	TRUE	TRUE	train	1851-tsa-wt:1856-tsa-woc:1855-tsa-tgtc:1853-tsa-hlas 1859-tsa-lg	1	TRUE
cfw	1873-cfw-tosh:1882-cfw-a:1895-cfw-daois:1895-cfw-tfyaois	cfw	1894-cfw-hc	TRUE	TRUE	train	1873-cfw-tosh:1882-cfw-a:1895-cfw-daois:1895-cfw-tfyaois 1894-cfw-hc	1	TRUE
amd	1901-amd-algino:1870-amd-wfah:1896-amd-algiony:1867-amd-sd	amd	1871-amd-ks	TRUE	TRUE	train	1901-amd-algino:1870-amd-wfah:1896-amd-algiony:1867-amd-sd 1871-amd-ks	1	TRUE
sw	1860-sw-sas-v2-c:1871-sw-o:1868-sw-d:1852-sw-q-v2	wta	1870-wta-pap	FALSE	TRUE	train	1860-sw-sas-v2-c:1871-sw-o:1868-sw-d:1852-sw-q-v2 1870-wta-pap	0	TRUE
lma	1889-lma-ll-v3:1884-lma-sws:1876-lma-rib:1880-lma-jaj	lma	1879-lma-ajsb	TRUE	TRUE	train	1889-lma-ll-v3:1884-lma-sws:1876-lma-rib:1880-lma-jaj 1879-lma-ajsb	1	TRUE
tsa	1856-tsa-woc:1855-tsa-tgtc:1853-tsa-fpotwol:1851-tsa-ttw	lma	1876-lma-rib	FALSE	TRUE	train	1856-tsa-woc:1855-tsa-tgtc:1853-tsa-fpotwol:1851-tsa-ttw 1876-lma-rib	0	TRUE
mh	1854-mh-a:1909-mh-tsoall-a:1880-mh-lipp-nf:1863-mh-h-ia	cdw	1881-cdw-wi-2	FALSE	TRUE	train	1854-mh-a:1909-mh-tsoall-a:1880-mh-lipp-nf:1863-mh-h-ia 1881-cdw-wi-2	0	TRUE
ga	1900-ga-sn:1893-ga-td:1921-ga-sil:1917-ga-tlp	tsa	1868-tsa-aasaos	FALSE	TRUE	train	1900-ga-sn:1893-ga-td:1921-ga-sil:1917-ga-tlp 1868-tsa-aasaos	0	TRUE
es	1891-es-mm:1894-es-e:1884-es-b:1906-es-ha	es	1888-es-e	TRUE	TRUE	train	1891-es-mm:1894-es-e:1884-es-b:1906-es-ha 1888-es-e	1	TRUE
ga	1905-ga-tbitf:1906-ga-r:1917-ga-tlp:1905-ga-ttt	amd	1870-amd-ktw	FALSE	TRUE	train	1905-ga-tbitf:1906-ga-r:1917-ga-tlp:1905-ga-ttt 1870-amd-ktw	0	TRUE
amd	1893-amd-itkc:1884-amd-ootw:1913-amd-amc:1868-amd-sa	sw	1868-sw-ditf	FALSE	TRUE	train	1893-amd-itkc:1884-amd-ootw:1913-amd-amc:1868-amd-sa 1868-sw-ditf	0	TRUE
lma	1889-lma-ll-v3:1854-lma-ff:1880-lma-jaj:1893-lma-ct	wta	1871-wta-nl	FALSE	TRUE	train	1889-lma-ll-v3:1854-lma-ff:1880-lma-jaj:1893-lma-ct 1871-wta-nl	0	TRUE
wta	1896-wta-tbc-r:1894-wta-ab:1895-wta-ai:1894-wta-its	wta	1856-wta-non	TRUE	TRUE	train	1896-wta-tbc-r:1894-wta-ab:1895-wta-ai:1894-wta-its 1856-wta-non	1	TRUE
sw	1880-sw-teoac:1876-sw-tgoc-c:1872-sw-t:1852-sw-q	sw	1850-sw-www	TRUE	TRUE	train	1880-sw-teoac:1876-sw-tgoc-c:1872-sw-t:1852-sw-q 1850-sw-www	1	TRUE
ga	1893-ga-td:1888-ga-wdmc:1906-ga-r:1898-ga-tvr	ga	1905-ga-tbitf	TRUE	TRUE	train	1893-ga-td:1888-ga-wdmc:1906-ga-r:1898-ga-tvr 1905-ga-tbitf	1	TRUE
wta	1866-wta-hah:1893-wta-avu:1876-wta-ltf:1860-wta-lbl	wta	1894-wta-its	TRUE	TRUE	train	1866-wta-hah:1893-wta-avu:1876-wta-ltf:1860-wta-lbl 1894-wta-its	1	TRUE
lma	1876-lma-rib:1887-lma-agfg:1854-lma-ff:1893-lma-ct	mt	1894-mt-tsa	FALSE	TRUE	train	1876-lma-rib:1887-lma-agfg:1854-lma-ff:1893-lma-ct 1894-mt-tsa	0	TRUE
sw	1876-sw-wh-c:1856-sw-hots:1872-sw-t:1870-sw-wsc	mt	1907-mt-cs	FALSE	TRUE	train	1876-sw-wh-c:1856-sw-hots:1872-sw-t:1870-sw-wsc 1907-mt-cs	0	TRUE
tsa	1856-tsa-twg:1847-tsa-tm-ia:1877-tsa-tsatu:1854-tsa-tniabr	wta	1868-wta-fof	FALSE	TRUE	train	1856-tsa-twg:1847-tsa-tm-ia:1877-tsa-tsatu:1854-tsa-tniabr 1868-wta-fof	0	TRUE
mh	1870-mh-al:1894-mh-mwws:1880-mh-csith-nf:1873-mh-j	mh	1896-mh-tsoahh	TRUE	TRUE	train	1870-mh-al:1894-mh-mwws:1880-mh-csith-nf:1873-mh-j 1896-mh-tsoahh	1	TRUE
es	1887-es-mim:1919-es-tpc:1884-es-b:1909-es-dotr	es	1894-es-e	TRUE	TRUE	train	1887-es-mim:1919-es-tpc:1884-es-b:1909-es-dotr 1894-es-e	1	TRUE
cdw	1872-cdw-bs:1881-cdw-wi-2:1881-cdw-cjs:1880-cdw-mwotn	cdw	1877-cdw-bab	TRUE	TRUE	train	1872-cdw-bs:1881-cdw-wi-2:1881-cdw-cjs:1880-cdw-mwotn 1877-cdw-bab	1	TRUE
mh	1899-mh-wgwn:1894-mh-mwws:1878-mh-dyb-nf:1875-mh-blat-nf	mh	1854-mh-a	TRUE	TRUE	train	1899-mh-wgwn:1894-mh-mwws:1878-mh-dyb-nf:1875-mh-blat-nf 1854-mh-a	1	TRUE
cfw	1880-cfw-rtk:1894-cfw-hc:1895-cfw-daois:1895-cfw-tfyaois	mt	1897-mt-fte	FALSE	TRUE	train	1880-cfw-rtk:1894-cfw-hc:1895-cfw-daois:1895-cfw-tfyaois 1897-mt-fte	0	TRUE
sw	1868-sw-d:1850-sw-www-v2:1876-sw-wh-c:1881-sw-aloc	sw	1866-sw-twwfe	TRUE	TRUE	train	1868-sw-d:1850-sw-www-v2:1876-sw-wh-c:1881-sw-aloc 1866-sw-twwfe	1	TRUE
ga	1905-ga-ttt:1919-ga-ta:1898-ga-tvr:1888-ga-wdmc	rwc	1906-rwc-tfc	FALSE	TRUE	train	1905-ga-ttt:1919-ga-ta:1898-ga-tvr:1888-ga-wdmc 1906-rwc-tfc	0	TRUE
mh	1875-mh-blat-nf:1909-mh-tsoall-a:1878-mh-dyb-nf:1873-mh-j	mt	1891-mt-tac	FALSE	TRUE	train	1875-mh-blat-nf:1909-mh-tsoall-a:1878-mh-dyb-nf:1873-mh-j 1891-mt-tac	0	TRUE
wdh	1913-wdh-fst:1881-wdh-ami:1871-wdh-twj:1890-wdh-abt	ga	1898-ga-tvr	FALSE	TRUE	train	1913-wdh-fst:1881-wdh-ami:1871-wdh-twj:1890-wdh-abt 1898-ga-tvr	0	TRUE
cfw	1895-cfw-tfyaois:1880-cfw-rtk:1882-cfw-a:1895-cfw-daois	es	1884-es-b	FALSE	TRUE	train	1895-cfw-tfyaois:1880-cfw-rtk:1882-cfw-a:1895-cfw-daois 1884-es-b	0	TRUE
es	1887-es-mim:1888-es-e:1892-es-ip:1909-es-dotr	tsa	1852-tsa-trowww	FALSE	TRUE	train	1887-es-mim:1888-es-e:1892-es-ip:1909-es-dotr 1852-tsa-trowww	0	TRUE
wta	1856-wta-non:1864-wta-waw:1867-wta-ba:1860-wta-lbl	ew	1918-ew-tm-sh	FALSE	TRUE	train	1856-wta-non:1864-wta-waw:1867-wta-ba:1860-wta-lbl 1918-ew-tm-sh	0	TRUE
ga	1897-ga-psaht:1898-ga-tvr:1905-ga-tbitf:1898-ga-tc	ga	1906-ga-r	TRUE	TRUE	train	1897-ga-psaht:1898-ga-tvr:1905-ga-tbitf:1898-ga-tc 1906-ga-r	1	TRUE
ga	1888-ga-wdmc:1905-ga-ttt:1919-ga-ta:1921-ga-sil	ga	1897-ga-psaht	TRUE	TRUE	train	1888-ga-wdmc:1905-ga-ttt:1919-ga-ta:1921-ga-sil 1897-ga-psaht	1	TRUE
rwc	1916-rwc-tds:1914-rwc-a:1894-rwc-itq:1915-rwc-tgp	ew	1917-ew-s	FALSE	TRUE	train	1916-rwc-tds:1914-rwc-a:1894-rwc-itq:1915-rwc-tgp 1917-ew-s	0	TRUE
ga	1922-ga-sf:1905-ga-tbitf:1897-ga-psaht:1889-ga-hs	hm	1908-hm-tlotm	FALSE	TRUE	train	1922-ga-sf:1905-ga-tbitf:1897-ga-psaht:1889-ga-hs 1908-hm-tlotm	0	TRUE
es	1887-es-mim:1891-es-mm:1919-es-tpc:1884-es-b	es	1892-es-ip	TRUE	TRUE	train	1887-es-mim:1891-es-mm:1919-es-tpc:1884-es-b 1892-es-ip	1	TRUE
wdh	1884-wdh-trpsl:1886-wdh-tmc:1894-wdh-atfa:1913-wdh-fst	wdh	1892-wdh-tqom	TRUE	TRUE	train	1884-wdh-trpsl:1886-wdh-tmc:1894-wdh-atfa:1913-wdh-fst 1892-wdh-tqom	1	TRUE
sw	1879-sw-md:1877-sw-pn:1876-sw-wh-c:1860-sw-sas-c	es	1892-es-ip	FALSE	TRUE	train	1879-sw-md:1877-sw-pn:1876-sw-wh-c:1860-sw-sas-c 1892-es-ip	0	TRUE
es	1884-es-b:1906-es-ha:1887-es-mim:1909-es-dotr	wta	1894-wta-ab	FALSE	TRUE	train	1884-es-b:1906-es-ha:1887-es-mim:1909-es-dotr 1894-wta-ab	0	TRUE
lma	1889-lma-ll-v3:1876-lma-rib:1854-lma-ff:1887-lma-agfg	tsa	1873-tsa-ca	FALSE	TRUE	train	1889-lma-ll-v3:1876-lma-rib:1854-lma-ff:1887-lma-agfg 1873-tsa-ca	0	TRUE
tsa	1853-tsa-fpotwol:1877-tsa-tsatu:1860-tsa-tah:1859-tsa-lg	cfw	1873-cfw-tosh	FALSE	TRUE	train	1853-tsa-fpotwol:1877-tsa-tsatu:1860-tsa-tah:1859-tsa-lg 1873-cfw-tosh	0	TRUE
tsa	1851-tsa-ttw:1847-tsa-tm-ia:1877-tsa-tsatu:1868-tsa-ats	hm	1915-hm-tvitf	FALSE	TRUE	train	1851-tsa-ttw:1847-tsa-tm-ia:1877-tsa-tsatu:1868-tsa-ats 1915-hm-tvitf	0	TRUE
rwc	1919-rwc-tct:1894-rwc-itq:1914-rwc-a:1895-rwc-tkiy	hm	1915-hm-tvitf	FALSE	TRUE	train	1919-rwc-tct:1894-rwc-itq:1914-rwc-a:1895-rwc-tkiy 1915-hm-tvitf	0	TRUE
rwc	1911-rwc-j:1912-rwc-tbol:1902-rwc-tmaa:1917-rwc-trs	amd	1909-amd-algiop	FALSE	TRUE	train	1911-rwc-j:1912-rwc-tbol:1902-rwc-tmaa:1917-rwc-trs 1909-amd-algiop	0	TRUE
sw	1866-sw-twwfe:1881-sw-aloc:1882-sw-n:1870-sw-wsc	sw	1864-sw-mh-v2	TRUE	TRUE	train	1866-sw-twwfe:1881-sw-aloc:1882-sw-n:1870-sw-wsc 1864-sw-mh-v2	1	TRUE
mh	1899-mh-wgwn:1884-mh-mhcfb-nf:1880-mh-csith-nf:1896-mh-tsoahh	rwc	1916-rwc-tds	FALSE	TRUE	train	1899-mh-wgwn:1884-mh-mhcfb-nf:1880-mh-csith-nf:1896-mh-tsoahh 1916-rwc-tds	0	TRUE
mh	1880-mh-lipp-nf:1870-mh-al:1875-mh-blat-nf:1873-mh-j	mh	1880-mh-csith-nf	TRUE	TRUE	train	1880-mh-lipp-nf:1870-mh-al:1875-mh-blat-nf:1873-mh-j 1880-mh-csith-nf	1	TRUE
mh	1909-mh-tsoall-a:1880-mh-lipp-nf:1880-mh-csith-nf:1875-mh-blat-nf	mt	1891-mt-tac	FALSE	TRUE	train	1909-mh-tsoall-a:1880-mh-lipp-nf:1880-mh-csith-nf:1875-mh-blat-nf 1891-mt-tac	0	TRUE
es	1888-es-e:1887-es-mim:1891-es-mm:1884-es-b	sw	1876-sw-wh-c	FALSE	TRUE	train	1888-es-e:1887-es-mim:1891-es-mm:1884-es-b 1876-sw-wh-c	0	TRUE
tsa	1853-tsa-tirotith:1847-tsa-tm-ia:1868-tsa-ats:1890-tsa-absal	tsa	1856-tsa-woc	TRUE	TRUE	train	1853-tsa-tirotith:1847-tsa-tm-ia:1868-tsa-ats:1890-tsa-absal 1856-tsa-woc	1	TRUE
sw	1877-sw-pn:1852-sw-q:1877-sw-pn-?:1866-sw-twwfe	sw	1879-sw-md	TRUE	TRUE	train	1877-sw-pn:1852-sw-q:1877-sw-pn-?:1866-sw-twwfe 1879-sw-md	1	TRUE
wdh	1867-wdh-ij:1877-wdh-aca:1910-wdh-ii:1909-wdh-sec	ew	1917-ew-s	FALSE	TRUE	train	1867-wdh-ij:1877-wdh-aca:1910-wdh-ii:1909-wdh-sec 1917-ew-s	0	TRUE
wta	1866-wta-haw:1876-wta-ltf:1896-wta-fye:1893-wta-avu	wta	1865-wta-tyl	TRUE	TRUE	train	1866-wta-haw:1876-wta-ltf:1896-wta-fye:1893-wta-avu 1865-wta-tyl	1	TRUE
ga	1905-ga-tbitf:1888-ga-wdmc:1898-ga-tc:1902-ga-tc	ga	1889-ga-hs	TRUE	TRUE	train	1905-ga-tbitf:1888-ga-wdmc:1898-ga-tc:1902-ga-tc 1889-ga-hs	1	TRUE
tsa	1851-tsa-lilfawwrt:1856-tsa-twg:1853-tsa-hlas:1851-tsa-wt	tsa	1860-tsa-tah	TRUE	TRUE	train	1851-tsa-lilfawwrt:1856-tsa-twg:1853-tsa-hlas:1851-tsa-wt 1860-tsa-tah	1	TRUE
cfw	1880-cfw-rtk:1894-cfw-hc:1882-cfw-a:1895-cfw-daois	cfw	1873-cfw-tosh	TRUE	TRUE	train	1880-cfw-rtk:1894-cfw-hc:1882-cfw-a:1895-cfw-daois 1873-cfw-tosh	1	TRUE
lma	1876-lma-rib:1893-lma-ct:1879-lma-ajsb:1880-lma-jaj	cfw	1895-cfw-daois	FALSE	TRUE	train	1876-lma-rib:1893-lma-ct:1879-lma-ajsb:1880-lma-jaj 1895-cfw-daois	0	TRUE
rwc	1915-rwc-wgt:1902-rwc-tmop:1901-rwc-c:1895-rwc-tkiy	rwc	1913-rwc-qa	TRUE	TRUE	train	1915-rwc-wgt:1902-rwc-tmop:1901-rwc-c:1895-rwc-tkiy 1913-rwc-qa	1	TRUE
lma	1884-lma-sws:1880-lma-jaj:1889-lma-ll-v3:1893-lma-ct	lma	1879-lma-ajsb	TRUE	TRUE	train	1884-lma-sws:1880-lma-jaj:1889-lma-ll-v3:1893-lma-ct 1879-lma-ajsb	1	TRUE
lma	1879-lma-ajsb:1854-lma-ff:1876-lma-rib:1880-lma-jaj	lma	1887-lma-agfg	TRUE	TRUE	train	1879-lma-ajsb:1854-lma-ff:1876-lma-rib:1880-lma-jaj 1887-lma-agfg	1	TRUE
wta	1894-wta-ab:1868-wta-fof:1894-wta-its:1892-wta-fftr	amd	1866-amd-it	FALSE	TRUE	train	1894-wta-ab:1868-wta-fof:1894-wta-its:1892-wta-fftr 1866-amd-it	0	TRUE
haj	1888-haj-bb:1899-haj-ra:1881-haj-fcbtp:1897-haj-fof	haj	1906-haj-rotr-ph	TRUE	FALSE	test	1888-haj-bb:1899-haj-ra:1881-haj-fcbtp:1897-haj-fof 1906-haj-rotr-ph	1	FALSE
cfw	1883-cfw-ftm:1884-cfw-ea:1875-cfw-cn:1889-cfw-jl	hj	1917-hj-tsotp	FALSE	FALSE	test	1883-cfw-ftm:1884-cfw-ea:1875-cfw-cn:1889-cfw-jl 1917-hj-tsotp	0	TRUE
fmc	1905-fmc-wso:1889-fmc-g:1892-fmc-pg:1893-fmc-kl	espw	1866-espw-gcj	FALSE	FALSE	test	1905-fmc-wso:1889-fmc-g:1892-fmc-pg:1893-fmc-kl 1866-espw-gcj	0	FALSE
cfw	1883-cfw-ftm:1895-cfw-mcac:1889-cfw-jl:1874-cfw-tac	rwc	1906-rwc-ttolp	FALSE	FALSE	test	1883-cfw-ftm:1895-cfw-mcac:1889-cfw-jl:1874-cfw-tac 1906-rwc-ttolp	0	TRUE
rwc	1904-rwc-isotu:1915-rwc-b:1922-rwc-tfj:1910-rwc-tgm	us	1903-us-og	FALSE	FALSE	test	1904-rwc-isotu:1915-rwc-b:1922-rwc-tfj:1910-rwc-tgm 1903-us-og	0	TRUE
rwc	1910-rwc-tgm:1904-rwc-isotu:1915-rwc-p:1911-rwc-tgr	rwc	1910-rwc-ap	TRUE	FALSE	test	1910-rwc-tgm:1904-rwc-isotu:1915-rwc-p:1911-rwc-tgr 1910-rwc-ap	1	TRUE
lma	1864-lma-opdaot:1867-lma-tagomtt:1868-lma-lw:1864-lma-m	lma	1872-lma-ss	TRUE	FALSE	test	1864-lma-opdaot:1867-lma-tagomtt:1868-lma-lw:1864-lma-m 1872-lma-ss	1	TRUE
lma	1868-lma-lw:1882-lma-ajsb-v6:1864-lma-m:1877-lma-amm	espw	1869-espw-mwag	FALSE	FALSE	test	1868-lma-lw:1882-lma-ajsb-v6:1864-lma-m:1877-lma-amm 1869-espw-mwag	0	TRUE
wta	1863-wta-isao:1882-wta-aa:1890-wta-otb:1865-wta-waw	wta	1866-wta-bos	TRUE	FALSE	test	1863-wta-isao:1882-wta-aa:1890-wta-otb:1865-wta-waw 1866-wta-bos	1	TRUE
cfw	1895-cfw-mcac:1883-cfw-ftm:1884-cfw-ea:1875-cfw-cn	cfw	1889-cfw-jl	TRUE	FALSE	test	1895-cfw-mcac:1883-cfw-ftm:1884-cfw-ea:1875-cfw-cn 1889-cfw-jl	1	TRUE
