year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1854	tsa	tniabr	1854-tsa-tniabr	1873	wdh	aca	1873-wdh-aca	FALSE	train	1854-tsa-tniabr 1873-wdh-aca	0	TRUE
1852	tsa	trowww	1852-tsa-trowww	1873	wdh	aca	1873-wdh-aca	FALSE	train	1852-tsa-trowww 1873-wdh-aca	0	TRUE
1873	wdh	aca	1873-wdh-aca	1901	rwc	c	1901-rwc-c	FALSE	train	1873-wdh-aca 1901-rwc-c	0	TRUE
1850	sw	www	1850-sw-www	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1850-sw-www 1908-hm-tlotm	0	TRUE
1864	sw	toh	1864-sw-toh	1897	mt	fte	1897-mt-fte	FALSE	train	1864-sw-toh 1897-mt-fte	0	TRUE
1866	wta	haw	1866-wta-haw	1892	wta	fftr	1892-wta-fftr	TRUE	train	1866-wta-haw 1892-wta-fftr	1	TRUE
1853	tsa	hlas	1853-tsa-hlas	1875	tsa	dowithoaf	1875-tsa-dowithoaf	TRUE	train	1853-tsa-hlas 1875-tsa-dowithoaf	1	TRUE
1906	ga	r	1906-ga-r	1915	wdh	tdots	1915-wdh-tdots	FALSE	train	1906-ga-r 1915-wdh-tdots	0	TRUE
1850	sw	www	1850-sw-www	1875	mh	blat-nf	1875-mh-blat-nf	FALSE	train	1850-sw-www 1875-mh-blat-nf	0	TRUE
1906	rwc	tfc	1906-rwc-tfc	1912	rwc	tbol	1912-rwc-tbol	TRUE	train	1906-rwc-tfc 1912-rwc-tbol	1	TRUE
1903	wdh	qs	1903-wdh-qs	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1903-wdh-qs 1908-wdh-rhao	1	TRUE
1891	amd	thobh	1891-amd-thobh	1894	cfw	hc	1894-cfw-hc	FALSE	train	1891-amd-thobh 1894-cfw-hc	0	TRUE
1870	amd	wfah	1870-amd-wfah	1909	amd	algiop	1909-amd-algiop	TRUE	train	1870-amd-wfah 1909-amd-algiop	1	TRUE
1900	ga	sn	1900-ga-sn	1916	ga	mb	1916-ga-mb	TRUE	train	1900-ga-sn 1916-ga-mb	1	TRUE
1876	sw	tgoc-c	1876-sw-tgoc-c	1909	amd	hgt	1909-amd-hgt	FALSE	train	1876-sw-tgoc-c 1909-amd-hgt	0	TRUE
1893	mt	ttopw	1893-mt-ttopw	1894	mt	tsa	1894-mt-tsa	TRUE	train	1893-mt-ttopw 1894-mt-tsa	1	TRUE
1865	wta	tyl	1865-wta-tyl	1908	wdh	rhao	1908-wdh-rhao	FALSE	train	1865-wta-tyl 1908-wdh-rhao	0	TRUE
1867	amd	sd	1867-amd-sd	1891	amd	thobh	1891-amd-thobh	TRUE	train	1867-amd-sd 1891-amd-thobh	1	TRUE
1854	lma	ff	1854-lma-ff	1902	rwc	tmop	1902-rwc-tmop	FALSE	train	1854-lma-ff 1902-rwc-tmop	0	TRUE
1863	mh	h-ia	1863-mh-h-ia	1874	wdh	afc	1874-wdh-afc	FALSE	train	1863-mh-h-ia 1874-wdh-afc	0	TRUE
1889	lma	ll-v3	1889-lma-ll-v3	1898	ga	tvr	1898-ga-tvr	FALSE	train	1889-lma-ll-v3 1898-ga-tvr	0	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1871	wta	nl	1871-wta-nl	FALSE	train	1868-tsa-aasaos 1871-wta-nl	0	TRUE
1899	wdh	arl	1899-wdh-arl	1905	amd	hgaah	1905-amd-hgaah	FALSE	train	1899-wdh-arl 1905-amd-hgaah	0	TRUE
1880	sw	teoac	1880-sw-teoac	1896	amd	algiony	1896-amd-algiony	FALSE	train	1880-sw-teoac 1896-amd-algiony	0	TRUE
1852	tsa	trowww	1852-tsa-trowww	1853	tsa	hlas	1853-tsa-hlas	TRUE	train	1852-tsa-trowww 1853-tsa-hlas	1	TRUE
1856	tsa	twg	1856-tsa-twg	1860	tsa	tah	1860-tsa-tah	TRUE	train	1856-tsa-twg 1860-tsa-tah	1	TRUE
1871	wdh	twj	1871-wdh-twj	1921	ga	sil	1921-ga-sil	FALSE	train	1871-wdh-twj 1921-ga-sil	0	TRUE
1867	wdh	ij	1867-wdh-ij	1874	wdh	afc	1874-wdh-afc	TRUE	train	1867-wdh-ij 1874-wdh-afc	1	TRUE
1877	sw	d	1877-sw-d	1880	sw	teoac	1880-sw-teoac	TRUE	train	1877-sw-d 1880-sw-teoac	1	TRUE
1864	sw	toh-v2	1864-sw-toh-v2	1891	mt	tac	1891-mt-tac	FALSE	train	1864-sw-toh-v2 1891-mt-tac	0	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1896	mh	tsoahh	1896-mh-tsoahh	FALSE	train	1868-tsa-aasaos 1896-mh-tsoahh	0	TRUE
1868	amd	sa	1868-amd-sa	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1868-amd-sa 1912-amd-tcitlorh	1	TRUE
1884	sw	arw	1884-sw-arw	1896	wta	fye	1896-wta-fye	FALSE	train	1884-sw-arw 1896-wta-fye	0	TRUE
1871	amd	ks	1871-amd-ks	1895	cfw	tfyaois	1895-cfw-tfyaois	FALSE	train	1871-amd-ks 1895-cfw-tfyaois	0	TRUE
1866	amd	it	1866-amd-it	1876	wta	ltf	1876-wta-ltf	FALSE	train	1866-amd-it 1876-wta-ltf	0	TRUE
1865	wta	tyl	1865-wta-tyl	1888	ga	wdmc	1888-ga-wdmc	FALSE	train	1865-wta-tyl 1888-ga-wdmc	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1867	wdh	vl	1867-wdh-vl	FALSE	train	1853-tsa-hlas 1867-wdh-vl	0	TRUE
1893	ga	td	1893-ga-td	1907	wdh	tteotn	1907-wdh-tteotn	FALSE	train	1893-ga-td 1907-wdh-tteotn	0	TRUE
1886	amd	fohh	1886-amd-fohh	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1886-amd-fohh 1914-amd-tgamm	1	TRUE
1854	lma	ff	1854-lma-ff	1913	amd	amc	1913-amd-amc	FALSE	train	1854-lma-ff 1913-amd-amc	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1876	sw	wh-c	1876-sw-wh-c	FALSE	train	1853-tsa-fpotwol 1876-sw-wh-c	0	TRUE
1895	wdh	mlp	1895-wdh-mlp	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1895-wdh-mlp 1915-wdh-tdots	1	TRUE
1851	tsa	wt	1851-tsa-wt	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1851-tsa-wt 1889-tsa-hbe	1	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1910	wdh	ii	1910-wdh-ii	TRUE	train	1889-wdh-ahonf-v1 1910-wdh-ii	1	TRUE
1876	wta	ltf	1876-wta-ltf	1916	wdh	yomy	1916-wdh-yomy	FALSE	train	1876-wta-ltf 1916-wdh-yomy	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1890	tsa	absal	1890-tsa-absal	TRUE	train	1847-tsa-tm-ia 1890-tsa-absal	1	TRUE
1906	ga	r	1906-ga-r	1923	ga	bo	1923-ga-bo	TRUE	train	1906-ga-r 1923-ga-bo	1	TRUE
1880	mt	ata	1880-mt-ata	1916	rwc	tds	1916-rwc-tds	FALSE	train	1880-mt-ata 1916-rwc-tds	0	TRUE
1881	cdw	cjs	1881-cdw-cjs	1895	rwc	tkiy	1895-rwc-tkiy	FALSE	train	1881-cdw-cjs 1895-rwc-tkiy	0	TRUE
1868	sw	ditf	1868-sw-ditf	1877	sw	pn	1877-sw-pn	TRUE	train	1868-sw-ditf 1877-sw-pn	1	TRUE
1875	amd	da	1875-amd-da	1879	amd	hm	1879-amd-hm	TRUE	train	1875-amd-da 1879-amd-hm	1	TRUE
1881	cdw	wi-2	1881-cdw-wi-2	1902	rwc	tmaa	1902-rwc-tmaa	FALSE	train	1881-cdw-wi-2 1902-rwc-tmaa	0	TRUE
1866	sw	twwfe	1866-sw-twwfe	1882	sw	n	1882-sw-n	TRUE	train	1866-sw-twwfe 1882-sw-n	1	TRUE
1877	sw	pn	1877-sw-pn	1908	wdh	rhao	1908-wdh-rhao	FALSE	train	1877-sw-pn 1908-wdh-rhao	0	TRUE
1903	amd	hbkh	1903-amd-hbkh	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1903-amd-hbkh 1912-amd-tcitlorh	1	TRUE
1891	amd	thobh	1891-amd-thobh	1896	amd	algiony	1896-amd-algiony	TRUE	train	1891-amd-thobh 1896-amd-algiony	1	TRUE
1873	tsa	ca	1873-tsa-ca	1894	cfw	hc	1894-cfw-hc	FALSE	train	1873-tsa-ca 1894-cfw-hc	0	TRUE
1907	wdh	btdatd	1907-wdh-btdatd	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1907-wdh-btdatd 1915-wdh-tdots	1	TRUE
1873	wdh	aca	1873-wdh-aca	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1873-wdh-aca 1908-hm-tlotm	0	TRUE
1875	mh	blat-nf	1875-mh-blat-nf	1899	mh	wgwn	1899-mh-wgwn	TRUE	train	1875-mh-blat-nf 1899-mh-wgwn	1	TRUE
1905	ga	ttt	1905-ga-ttt	1908	ga	tgi	1908-ga-tgi	TRUE	train	1905-ga-ttt 1908-ga-tgi	1	TRUE
1896	wdh	tlatlh	1896-wdh-tlatlh	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1896-wdh-tlatlh 1915-wdh-tdots	1	TRUE
1897	ga	psaht	1897-ga-psaht	1910	hm	sh	1910-hm-sh	FALSE	train	1897-ga-psaht 1910-hm-sh	0	TRUE
1852	sw	q-v2	1852-sw-q-v2	1860	sw	sas-c	1860-sw-sas-c	TRUE	train	1852-sw-q-v2 1860-sw-sas-c	1	TRUE
1851	tsa	ttw	1851-tsa-ttw	1855	tsa	tgtc	1855-tsa-tgtc	TRUE	train	1851-tsa-ttw 1855-tsa-tgtc	1	TRUE
1876	mt	taots	1876-mt-taots	1894	mt	tsa	1894-mt-tsa	TRUE	train	1876-mt-taots 1894-mt-tsa	1	TRUE
1868	sw	ditf	1868-sw-ditf	1894	mh	mwws	1894-mh-mwws	FALSE	train	1868-sw-ditf 1894-mh-mwws	0	TRUE
1876	wta	ltf	1876-wta-ltf	1896	wta	fye	1896-wta-fye	TRUE	train	1876-wta-ltf 1896-wta-fye	1	TRUE
1852	tsa	ml	1852-tsa-ml	1860	tsa	tah	1860-tsa-tah	TRUE	train	1852-tsa-ml 1860-tsa-tah	1	TRUE
1871	wta	nl	1871-wta-nl	1894	cfw	hc	1894-cfw-hc	FALSE	train	1871-wta-nl 1894-cfw-hc	0	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1909	mt	efcsvth	1909-mt-efcsvth	FALSE	train	1851-tsa-lilfawwrt 1909-mt-efcsvth	0	TRUE
1894	amd	iwrt	1894-amd-iwrt	1903	amd	algiosl	1903-amd-algiosl	TRUE	train	1894-amd-iwrt 1903-amd-algiosl	1	TRUE
1899	amd	thos	1899-amd-thos	1909	es	dotr	1909-es-dotr	FALSE	train	1899-amd-thos 1909-es-dotr	0	TRUE
1905	amd	algiosf	1905-amd-algiosf	1909	amd	algiop	1909-amd-algiop	TRUE	train	1905-amd-algiosf 1909-amd-algiop	1	TRUE
1897	amd	ha	1897-amd-ha	1903	amd	hgs	1903-amd-hgs	TRUE	train	1897-amd-ha 1903-amd-hgs	1	TRUE
1882	sw	n	1882-sw-n	1906	amd	algioq	1906-amd-algioq	FALSE	train	1882-sw-n 1906-amd-algioq	0	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1879-wdh-tlofa 1908-wdh-rhao	1	TRUE
1882	cfw	a	1882-cfw-a	1914	rwc	a	1914-rwc-a	FALSE	train	1882-cfw-a 1914-rwc-a	0	TRUE
1893	wta	avu	1893-wta-avu	1894	wta	its	1894-wta-its	TRUE	train	1893-wta-avu 1894-wta-its	1	TRUE
1906	amd	ael	1906-amd-ael	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1906-amd-ael 1912-amd-tcitlorh	1	TRUE
1892	es	ip	1892-es-ip	1893	wdh	tcob	1893-wdh-tcob	FALSE	train	1892-es-ip 1893-wdh-tcob	0	TRUE
1881	wdh	dbp	1881-wdh-dbp	1885	wdh	is	1885-wdh-is	TRUE	train	1881-wdh-dbp 1885-wdh-is	1	TRUE
1877	sw	pn	1877-sw-pn	1909	mh	tsoall-a	1909-mh-tsoall-a	FALSE	train	1877-sw-pn 1909-mh-tsoall-a	0	TRUE
1885	wdh	is	1885-wdh-is	1895	wdh	mlp	1895-wdh-mlp	TRUE	train	1885-wdh-is 1895-wdh-mlp	1	TRUE
1868	sw	ditf	1868-sw-ditf	1884	sw	arw	1884-sw-arw	TRUE	train	1868-sw-ditf 1884-sw-arw	1	TRUE
1882	cfw	a	1882-cfw-a	1898	ga	tc	1898-ga-tc	FALSE	train	1882-cfw-a 1898-ga-tc	0	TRUE
1868	wta	fof	1868-wta-fof	1914	hm	taok	1914-hm-taok	FALSE	train	1868-wta-fof 1914-hm-taok	0	TRUE
1881	amd	awi	1881-amd-awi	1890	amd	algiop	1890-amd-algiop	TRUE	train	1881-amd-awi 1890-amd-algiop	1	TRUE
1874	wdh	afc	1874-wdh-afc	1907	mt	cs	1907-mt-cs	FALSE	train	1874-wdh-afc 1907-mt-cs	0	TRUE
1856	wta	non	1856-wta-non	1920	hm	tpm	1920-hm-tpm	FALSE	train	1856-wta-non 1920-hm-tpm	0	TRUE
1905	amd	hgaah	1905-amd-hgaah	1908	amd	algios	1908-amd-algios	TRUE	train	1905-amd-hgaah 1908-amd-algios	1	TRUE
1900	amd	algiow	1900-amd-algiow	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1900-amd-algiow 1913-amd-trhcag	1	TRUE
1886	wdh	tmc	1886-wdh-tmc	1887	wdh	ah	1887-wdh-ah	TRUE	train	1886-wdh-tmc 1887-wdh-ah	1	TRUE
1881	wdh	dbp	1881-wdh-dbp	1903	wdh	qs	1903-wdh-qs	TRUE	train	1881-wdh-dbp 1903-wdh-qs	1	TRUE
1870	mh	al	1870-mh-al	1893	mt	ttopw	1893-mt-ttopw	FALSE	train	1870-mh-al 1893-mt-ttopw	0	TRUE
1881	amd	awi	1881-amd-awi	1894	amd	iwrt	1894-amd-iwrt	TRUE	train	1881-amd-awi 1894-amd-iwrt	1	TRUE
1867	amd	sd	1867-amd-sd	1907	amd	hgs	1907-amd-hgs	TRUE	train	1867-amd-sd 1907-amd-hgs	1	TRUE
1871	amd	hd	1871-amd-hd	1895	cfw	tfyaois	1895-cfw-tfyaois	FALSE	train	1871-amd-hd 1895-cfw-tfyaois	0	TRUE
1851	tsa	wt	1851-tsa-wt	1853	tsa	hlas	1853-tsa-hlas	TRUE	train	1851-tsa-wt 1853-tsa-hlas	1	TRUE
1851	tsa	wt	1851-tsa-wt	1858	tsa	thbnth	1858-tsa-thbnth	TRUE	train	1851-tsa-wt 1858-tsa-thbnth	1	TRUE
1871	wdh	ss	1871-wdh-ss	1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	TRUE	train	1871-wdh-ss 1889-wdh-ahonf-v2	1	TRUE
1876	lma	rib	1876-lma-rib	1894	mt	tet	1894-mt-tet	FALSE	train	1876-lma-rib 1894-mt-tet	0	TRUE
1884	es	b	1884-es-b	1902	ga	tc	1902-ga-tc	FALSE	train	1884-es-b 1902-ga-tc	0	TRUE
1875	mh	blat-nf	1875-mh-blat-nf	1909	amd	hgt	1909-amd-hgt	FALSE	train	1875-mh-blat-nf 1909-amd-hgt	0	TRUE
1907	rwc	tys	1907-rwc-tys	1912	rwc	tbol	1912-rwc-tbol	TRUE	train	1907-rwc-tys 1912-rwc-tbol	1	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1890	wdh	abt	1890-wdh-abt	TRUE	train	1879-wdh-tlofa 1890-wdh-abt	1	TRUE
1906	es	ha	1906-es-ha	1909	es	dotr	1909-es-dotr	TRUE	train	1906-es-ha 1909-es-dotr	1	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1896	wdh	tlatlh	1896-wdh-tlatlh	FALSE	train	1852-tsa-hhalp 1896-wdh-tlatlh	0	TRUE
1893	ga	td	1893-ga-td	1900	ga	sn	1900-ga-sn	TRUE	train	1893-ga-td 1900-ga-sn	1	TRUE
1878	mh	dyb-nf	1878-mh-dyb-nf	1899	mh	wgwn	1899-mh-wgwn	TRUE	train	1878-mh-dyb-nf 1899-mh-wgwn	1	TRUE
1879	lma	ajsb	1879-lma-ajsb	1889	mt	acyikac	1889-mt-acyikac	FALSE	train	1879-lma-ajsb 1889-mt-acyikac	0	TRUE
1863	mh	h-ia	1863-mh-h-ia	1880	mh	lipp-nf	1880-mh-lipp-nf	TRUE	train	1863-mh-h-ia 1880-mh-lipp-nf	1	TRUE
1874	amd	towwlias	1874-amd-towwlias	1890	amd	algiop	1890-amd-algiop	TRUE	train	1874-amd-towwlias 1890-amd-algiop	1	TRUE
1870	wta	pap	1870-wta-pap	1893	wta	avu	1893-wta-avu	TRUE	train	1870-wta-pap 1893-wta-avu	1	TRUE
1897	amd	algola	1897-amd-algola	1919	rwc	tct	1919-rwc-tct	FALSE	train	1897-amd-algola 1919-rwc-tct	0	TRUE
1870	amd	wfah	1870-amd-wfah	1890	amd	algiop	1890-amd-algiop	TRUE	train	1870-amd-wfah 1890-amd-algiop	1	TRUE
1889	amd	amaae	1889-amd-amaae	1899	amd	thos	1899-amd-thos	TRUE	train	1889-amd-amaae 1899-amd-thos	1	TRUE
1860	sw	sas-c	1860-sw-sas-c	1868	sw	ditf	1868-sw-ditf	TRUE	train	1860-sw-sas-c 1868-sw-ditf	1	TRUE
1860	wta	lbl	1860-wta-lbl	1896	wta	tbc-r	1896-wta-tbc-r	TRUE	train	1860-wta-lbl 1896-wta-tbc-r	1	TRUE
1868	wta	fof	1868-wta-fof	1872	cdw	bs	1872-cdw-bs	FALSE	train	1868-wta-fof 1872-cdw-bs	0	TRUE
1864	sw	mh	1864-sw-mh	1910	hm	sh	1910-hm-sh	FALSE	train	1864-sw-mh 1910-hm-sh	0	TRUE
1887	wdh	ah	1887-wdh-ah	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1887-wdh-ah 1896-wdh-tlatlh	1	TRUE
1876	amd	nkk	1876-amd-nkk	1898	amd	algiob	1898-amd-algiob	TRUE	train	1876-amd-nkk 1898-amd-algiob	1	TRUE
1856	tsa	woc	1856-tsa-woc	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1856-tsa-woc 1872-tsa-tyiamt	1	TRUE
1907	ga	a	1907-ga-a	1921	ga	sil	1921-ga-sil	TRUE	train	1907-ga-a 1921-ga-sil	1	TRUE
1868	amd	sa	1868-amd-sa	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1868-amd-sa 1913-amd-trhcag	1	TRUE
1895	cfw	daois	1895-cfw-daois	1917	ga	tlp	1917-ga-tlp	FALSE	train	1895-cfw-daois 1917-ga-tlp	0	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1909	wdh	sec	1909-wdh-sec	TRUE	train	1884-wdh-trpsl 1909-wdh-sec	1	TRUE
1850	sw	www-v2	1850-sw-www-v2	1852	sw	q	1852-sw-q	TRUE	train	1850-sw-www-v2 1852-sw-q	1	TRUE
1866	wta	haw	1866-wta-haw	1868	wta	osb	1868-wta-osb	TRUE	train	1866-wta-haw 1868-wta-osb	1	TRUE
1852	sw	q-v2	1852-sw-q-v2	1860	tsa	tah	1860-tsa-tah	FALSE	train	1852-sw-q-v2 1860-tsa-tah	0	TRUE
1872	cdw	bs	1872-cdw-bs	1905	hm	ham-sh	1905-hm-ham-sh	FALSE	train	1872-cdw-bs 1905-hm-ham-sh	0	TRUE
1881	amd	awi	1881-amd-awi	1883	amd	fgh	1883-amd-fgh	TRUE	train	1881-amd-awi 1883-amd-fgh	1	TRUE
1876	amd	nkk	1876-amd-nkk	1889	amd	amaae	1889-amd-amaae	TRUE	train	1876-amd-nkk 1889-amd-amaae	1	TRUE
1871	sw	thit	1871-sw-thit	1884	wdh	trpsl	1884-wdh-trpsl	FALSE	train	1871-sw-thit 1884-wdh-trpsl	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1871	wdh	twj	1871-wdh-twj	FALSE	train	1853-tsa-hlas 1871-wdh-twj	0	TRUE
1909	es	dotr	1909-es-dotr	1913	hm	pc	1913-hm-pc	FALSE	train	1909-es-dotr 1913-hm-pc	0	TRUE
1881	amd	awi	1881-amd-awi	1883	amd	wkm	1883-amd-wkm	TRUE	train	1881-amd-awi 1883-amd-wkm	1	TRUE
1883	amd	wkm	1883-amd-wkm	1893	amd	itkc	1893-amd-itkc	TRUE	train	1883-amd-wkm 1893-amd-itkc	1	TRUE
1881	wdh	dbp	1881-wdh-dbp	1909	wdh	sec	1909-wdh-sec	TRUE	train	1881-wdh-dbp 1909-wdh-sec	1	TRUE
1879	sw	md	1879-sw-md	1880	mh	csith-nf	1880-mh-csith-nf	FALSE	train	1879-sw-md 1880-mh-csith-nf	0	TRUE
1896	mh	tsoahh	1896-mh-tsoahh	1913	wdh	fst	1913-wdh-fst	FALSE	train	1896-mh-tsoahh 1913-wdh-fst	0	TRUE
1894	mt	tet	1894-mt-tet	1897	mt	fte	1897-mt-fte	TRUE	train	1894-mt-tet 1897-mt-fte	1	TRUE
1898	ga	tc	1898-ga-tc	1919	ga	ta	1919-ga-ta	TRUE	train	1898-ga-tc 1919-ga-ta	1	TRUE
1871	amd	hd	1871-amd-hd	1903	amd	hbkh	1903-amd-hbkh	TRUE	train	1871-amd-hd 1903-amd-hbkh	1	TRUE
1856	tsa	twg	1856-tsa-twg	1901	amd	algino	1901-amd-algino	FALSE	train	1856-tsa-twg 1901-amd-algino	0	TRUE
1850	sw	www	1850-sw-www	1913	wdh	fst	1913-wdh-fst	FALSE	train	1850-sw-www 1913-wdh-fst	0	TRUE
1871	sw	thit	1871-sw-thit	1884	lma	sws	1884-lma-sws	FALSE	train	1871-sw-thit 1884-lma-sws	0	TRUE
1873	tsa	ca	1873-tsa-ca	1920	hm	tpm	1920-hm-tpm	FALSE	train	1873-tsa-ca 1920-hm-tpm	0	TRUE
1883	amd	wkm	1883-amd-wkm	1902	amd	algiod	1902-amd-algiod	TRUE	train	1883-amd-wkm 1902-amd-algiod	1	TRUE
1866	wta	hah	1866-wta-hah	1914	rwc	a	1914-rwc-a	FALSE	train	1866-wta-hah 1914-rwc-a	0	TRUE
1867	wdh	vl	1867-wdh-vl	1884	wdh	trpsl	1884-wdh-trpsl	TRUE	train	1867-wdh-vl 1884-wdh-trpsl	1	TRUE
1866	sw	twwfe	1866-sw-twwfe	1876	sw	tgoc-c	1876-sw-tgoc-c	TRUE	train	1866-sw-twwfe 1876-sw-tgoc-c	1	TRUE
1899	cdw	tf	1899-cdw-tf	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1899-cdw-tf 1908-hm-tlotm	0	TRUE
1870	amd	ktw	1870-amd-ktw	1897	mt	fte	1897-mt-fte	FALSE	train	1870-amd-ktw 1897-mt-fte	0	TRUE
1897	wdh	soo	1897-wdh-soo	1900	ga	sn	1900-ga-sn	FALSE	train	1897-wdh-soo 1900-ga-sn	0	TRUE
1880	cfw	rtk	1880-cfw-rtk	1896	mh	tsoahh	1896-mh-tsoahh	FALSE	train	1880-cfw-rtk 1896-mh-tsoahh	0	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1898	ga	tc	1898-ga-tc	FALSE	train	1889-wdh-ahonf-v2 1898-ga-tc	0	TRUE
1873	mt	tga-c	1873-mt-tga-c	1880	mt	ata	1880-mt-ata	TRUE	train	1873-mt-tga-c 1880-mt-ata	1	TRUE
1867	amd	sd	1867-amd-sd	1897	amd	algola	1897-amd-algola	TRUE	train	1867-amd-sd 1897-amd-algola	1	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1897	wdh	soo	1897-wdh-soo	FALSE	train	1880-cdw-mwotn 1897-wdh-soo	0	TRUE
1867	amd	sd	1867-amd-sd	1870	amd	wfah	1870-amd-wfah	TRUE	train	1867-amd-sd 1870-amd-wfah	1	TRUE
1861	sw	tcobh	1861-sw-tcobh	1881	sw	aloc	1881-sw-aloc	TRUE	train	1861-sw-tcobh 1881-sw-aloc	1	TRUE
1888	ga	wdmc	1888-ga-wdmc	1898	ga	tvr	1898-ga-tvr	TRUE	train	1888-ga-wdmc 1898-ga-tvr	1	TRUE
1860	wta	lbl	1860-wta-lbl	1894	wta	its	1894-wta-its	TRUE	train	1860-wta-lbl 1894-wta-its	1	TRUE
