year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1852	sw	q-v2	1852-sw-q-v2	1903	wdh	qs	1903-wdh-qs	FALSE	train	1852-sw-q-v2 1903-wdh-qs	0	TRUE
1893	wta	avu	1893-wta-avu	1915	rwc	tgp	1915-rwc-tgp	FALSE	train	1893-wta-avu 1915-rwc-tgp	0	TRUE
1874	amd	sd	1874-amd-sd	1904	amd	algic	1904-amd-algic	TRUE	train	1874-amd-sd 1904-amd-algic	1	TRUE
1894	rwc	itq	1894-rwc-itq	1905	hm	ham-sh	1905-hm-ham-sh	FALSE	train	1894-rwc-itq 1905-hm-ham-sh	0	TRUE
1905	amd	hgaah	1905-amd-hgaah	1906	amd	ael	1906-amd-ael	TRUE	train	1905-amd-hgaah 1906-amd-ael	1	TRUE
1876	sw	tgoc-c	1876-sw-tgoc-c	1884	sw	arw	1884-sw-arw	TRUE	train	1876-sw-tgoc-c 1884-sw-arw	1	TRUE
1886	wdh	tmc	1886-wdh-tmc	1913	amd	trhcag	1913-amd-trhcag	FALSE	train	1886-wdh-tmc 1913-amd-trhcag	0	TRUE
1905	amd	algiosf	1905-amd-algiosf	1909	mt	efcsvth	1909-mt-efcsvth	FALSE	train	1905-amd-algiosf 1909-mt-efcsvth	0	TRUE
1895	rwc	tkiy	1895-rwc-tkiy	1917	ew	s	1917-ew-s	FALSE	train	1895-rwc-tkiy 1917-ew-s	0	TRUE
1910	hm	sh	1910-hm-sh	1911	hm	tcfb	1911-hm-tcfb	TRUE	train	1910-hm-sh 1911-hm-tcfb	1	TRUE
1906	rwc	tfc	1906-rwc-tfc	1913	rwc	qa	1913-rwc-qa	TRUE	train	1906-rwc-tfc 1913-rwc-qa	1	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1913	rwc	qa	1913-rwc-qa	TRUE	train	1896-rwc-tmoc 1913-rwc-qa	1	TRUE
1889	amd	amaae	1889-amd-amaae	1909	amd	hgt	1909-amd-hgt	TRUE	train	1889-amd-amaae 1909-amd-hgt	1	TRUE
1877	sw	pn	1877-sw-pn	1881	amd	awi	1881-amd-awi	FALSE	train	1877-sw-pn 1881-amd-awi	0	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1898	ga	tvr	1898-ga-tvr	FALSE	train	1879-wdh-tlofa 1898-ga-tvr	0	TRUE
1852	tsa	ml	1852-tsa-ml	1880	mh	lipp-nf	1880-mh-lipp-nf	FALSE	train	1852-tsa-ml 1880-mh-lipp-nf	0	TRUE
1881	wdh	ami	1881-wdh-ami	1893	wdh	tcob	1893-wdh-tcob	TRUE	train	1881-wdh-ami 1893-wdh-tcob	1	TRUE
1909	mt	efcsvth	1909-mt-efcsvth	1920	hm	tpm	1920-hm-tpm	FALSE	train	1909-mt-efcsvth 1920-hm-tpm	0	TRUE
1892	wta	fftr	1892-wta-fftr	1894	wta	its	1894-wta-its	TRUE	train	1892-wta-fftr 1894-wta-its	1	TRUE
1877	wdh	aca	1877-wdh-aca	1894	mh	mwws	1894-mh-mwws	FALSE	train	1877-wdh-aca 1894-mh-mwws	0	TRUE
1871	amd	hd	1871-amd-hd	1881	amd	awi	1881-amd-awi	TRUE	train	1871-amd-hd 1881-amd-awi	1	TRUE
1868	sw	d	1868-sw-d	1880	sw	teoac	1880-sw-teoac	TRUE	train	1868-sw-d 1880-sw-teoac	1	TRUE
1908	hm	tlotm	1908-hm-tlotm	1909	hm	tgg	1909-hm-tgg	TRUE	train	1908-hm-tlotm 1909-hm-tgg	1	TRUE
1854	mh	a	1854-mh-a	1899	wdh	arl	1899-wdh-arl	FALSE	train	1854-mh-a 1899-wdh-arl	0	TRUE
1867	wdh	vl	1867-wdh-vl	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1867-wdh-vl 1908-wdh-rhao	1	TRUE
1870	amd	kar	1870-amd-kar	1880	amd	liagc	1880-amd-liagc	TRUE	train	1870-amd-kar 1880-amd-liagc	1	TRUE
1877	amd	fhtm	1877-amd-fhtm	1897	ga	psaht	1897-ga-psaht	FALSE	train	1877-amd-fhtm 1897-ga-psaht	0	TRUE
1871	amd	ks	1871-amd-ks	1909	amd	algiop	1909-amd-algiop	TRUE	train	1871-amd-ks 1909-amd-algiop	1	TRUE
1856	tsa	twg	1856-tsa-twg	1865	tsa	nbm	1865-tsa-nbm	TRUE	train	1856-tsa-twg 1865-tsa-nbm	1	TRUE
1890	wdh	abt	1890-wdh-abt	1916	wdh	yomy	1916-wdh-yomy	TRUE	train	1890-wdh-abt 1916-wdh-yomy	1	TRUE
1879	amd	hm	1879-amd-hm	1901	amd	algino	1901-amd-algino	TRUE	train	1879-amd-hm 1901-amd-algino	1	TRUE
1875	tsa	dowithoaf	1875-tsa-dowithoaf	1914	amd	tgamm	1914-amd-tgamm	FALSE	train	1875-tsa-dowithoaf 1914-amd-tgamm	0	TRUE
1898	ga	tvr	1898-ga-tvr	1905	ga	ttt	1905-ga-ttt	TRUE	train	1898-ga-tvr 1905-ga-ttt	1	TRUE
1867	amd	sd	1867-amd-sd	1879	amd	hm	1879-amd-hm	TRUE	train	1867-amd-sd 1879-amd-hm	1	TRUE
1870	wta	dad	1870-wta-dad	1920	rwc	tlrf	1920-rwc-tlrf	FALSE	train	1870-wta-dad 1920-rwc-tlrf	0	TRUE
1900	amd	algiow	1900-amd-algiow	1902	amd	algiod	1902-amd-algiod	TRUE	train	1900-amd-algiow 1902-amd-algiod	1	TRUE
1854	lma	ff	1854-lma-ff	1907	hm	tbm	1907-hm-tbm	FALSE	train	1854-lma-ff 1907-hm-tbm	0	TRUE
1902	wdh	tk	1902-wdh-tk	1903	wdh	qs	1903-wdh-qs	TRUE	train	1902-wdh-tk 1903-wdh-qs	1	TRUE
1899	wdh	arl	1899-wdh-arl	1910	wdh	ii	1910-wdh-ii	TRUE	train	1899-wdh-arl 1910-wdh-ii	1	TRUE
1883	amd	fgh	1883-amd-fgh	1894	mt	tet	1894-mt-tet	FALSE	train	1883-amd-fgh 1894-mt-tet	0	TRUE
1907	rwc	tys	1907-rwc-tys	1916	rwc	tds	1916-rwc-tds	TRUE	train	1907-rwc-tys 1916-rwc-tds	1	TRUE
1897	mt	fte	1897-mt-fte	1915	hm	tmdm	1915-hm-tmdm	FALSE	train	1897-mt-fte 1915-hm-tmdm	0	TRUE
1913	amd	amc	1913-amd-amc	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1913-amd-amc 1913-amd-trhcag	1	TRUE
1896	amd	algiony	1896-amd-algiony	1899	amd	thos	1899-amd-thos	TRUE	train	1896-amd-algiony 1899-amd-thos	1	TRUE
1893	wta	avu	1893-wta-avu	1913	hm	pc	1913-hm-pc	FALSE	train	1893-wta-avu 1913-hm-pc	0	TRUE
1873	amd	hn	1873-amd-hn	1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	FALSE	train	1873-amd-hn 1889-wdh-ahonf-v1	0	TRUE
1870	wta	pap	1870-wta-pap	1876	mt	ototm	1876-mt-ototm	FALSE	train	1870-wta-pap 1876-mt-ototm	0	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1909	hm	tgg	1909-hm-tgg	FALSE	train	1864-sw-mh-v2 1909-hm-tgg	0	TRUE
1887	wdh	ah	1887-wdh-ah	1902	wdh	tk	1902-wdh-tk	TRUE	train	1887-wdh-ah 1902-wdh-tk	1	TRUE
1870	amd	kar	1870-amd-kar	1881	cdw	wi-2	1881-cdw-wi-2	FALSE	train	1870-amd-kar 1881-cdw-wi-2	0	TRUE
1871	sw	thit	1871-sw-thit	1884	sw	arw	1884-sw-arw	TRUE	train	1871-sw-thit 1884-sw-arw	1	TRUE
1853	tsa	hlas	1853-tsa-hlas	1903	hm	tgc	1903-hm-tgc	FALSE	train	1853-tsa-hlas 1903-hm-tgc	0	TRUE
1888	ga	wdmc	1888-ga-wdmc	1894	rwc	itq	1894-rwc-itq	FALSE	train	1888-ga-wdmc 1894-rwc-itq	0	TRUE
1893	ga	td	1893-ga-td	1893	wta	avu	1893-wta-avu	FALSE	train	1893-ga-td 1893-wta-avu	0	TRUE
1906	amd	algioq	1906-amd-algioq	1914	rwc	a	1914-rwc-a	FALSE	train	1906-amd-algioq 1914-rwc-a	0	TRUE
1863	mh	h-ia	1863-mh-h-ia	1911	hm	tcfb	1911-hm-tcfb	FALSE	train	1863-mh-h-ia 1911-hm-tcfb	0	TRUE
1873	mh	j	1873-mh-j	1874	cdw	batsot	1874-cdw-batsot	FALSE	train	1873-mh-j 1874-cdw-batsot	0	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1913	wdh	fst	1913-wdh-fst	TRUE	train	1889-wdh-ahonf-v2 1913-wdh-fst	1	TRUE
1898	ga	tc	1898-ga-tc	1905	ga	ttt	1905-ga-ttt	TRUE	train	1898-ga-tc 1905-ga-ttt	1	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1889	mt	acyikac	1889-mt-acyikac	FALSE	train	1854-tsa-tniabr 1889-mt-acyikac	0	TRUE
1868	wta	osb	1868-wta-osb	1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	FALSE	train	1868-wta-osb 1889-wdh-ahonf-v2	0	TRUE
1861	sw	tcobh	1861-sw-tcobh	1884	es	b	1884-es-b	FALSE	train	1861-sw-tcobh 1884-es-b	0	TRUE
1879	amd	hm	1879-amd-hm	1894	wdh	atfa	1894-wdh-atfa	FALSE	train	1879-amd-hm 1894-wdh-atfa	0	TRUE
1893	lma	ct	1893-lma-ct	1909	mt	efcsvth	1909-mt-efcsvth	FALSE	train	1893-lma-ct 1909-mt-efcsvth	0	TRUE
1866	amd	it	1866-amd-it	1896	amd	algiony	1896-amd-algiony	TRUE	train	1866-amd-it 1896-amd-algiony	1	TRUE
1868	amd	sa	1868-amd-sa	1880	amd	liagc	1880-amd-liagc	TRUE	train	1868-amd-sa 1880-amd-liagc	1	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1870	sw	wsc	1870-sw-wsc	FALSE	train	1851-tsa-lilfawwrt 1870-sw-wsc	0	TRUE
1876	amd	nkk	1876-amd-nkk	1891	mt	tac	1891-mt-tac	FALSE	train	1876-amd-nkk 1891-mt-tac	0	TRUE
1876	mt	ototm	1876-mt-ototm	1881	cdw	cjs	1881-cdw-cjs	FALSE	train	1876-mt-ototm 1881-cdw-cjs	0	TRUE
1870	amd	kar	1870-amd-kar	1920	rwc	tlrf	1920-rwc-tlrf	FALSE	train	1870-amd-kar 1920-rwc-tlrf	0	TRUE
1884	es	b	1884-es-b	1900	amd	algiow	1900-amd-algiow	FALSE	train	1884-es-b 1900-amd-algiow	0	TRUE
1893	amd	itkc	1893-amd-itkc	1894	amd	iwrt	1894-amd-iwrt	TRUE	train	1893-amd-itkc 1894-amd-iwrt	1	TRUE
1854	mh	a	1854-mh-a	1859	tsa	lg	1859-tsa-lg	FALSE	train	1854-mh-a 1859-tsa-lg	0	TRUE
1895	rwc	tkiy	1895-rwc-tkiy	1911	hm	tcfb	1911-hm-tcfb	FALSE	train	1895-rwc-tkiy 1911-hm-tcfb	0	TRUE
1896	wdh	tlatlh	1896-wdh-tlatlh	1907	wdh	tteotn	1907-wdh-tteotn	TRUE	train	1896-wdh-tlatlh 1907-wdh-tteotn	1	TRUE
1883	amd	wkm	1883-amd-wkm	1915	wdh	tdots	1915-wdh-tdots	FALSE	train	1883-amd-wkm 1915-wdh-tdots	0	TRUE
1889	mt	acyikac	1889-mt-acyikac	1916	ga	mb	1916-ga-mb	FALSE	train	1889-mt-acyikac 1916-ga-mb	0	TRUE
1903	wdh	qs	1903-wdh-qs	1906	amd	ael	1906-amd-ael	FALSE	train	1903-wdh-qs 1906-amd-ael	0	TRUE
1894	wta	its	1894-wta-its	1905	amd	hgaah	1905-amd-hgaah	FALSE	train	1894-wta-its 1905-amd-hgaah	0	TRUE
1874	amd	sd	1874-amd-sd	1893	lma	ct	1893-lma-ct	FALSE	train	1874-amd-sd 1893-lma-ct	0	TRUE
1912	rwc	tbol	1912-rwc-tbol	1913	rwc	qa	1913-rwc-qa	TRUE	train	1912-rwc-tbol 1913-rwc-qa	1	TRUE
1870	wta	pap	1870-wta-pap	1890	wdh	abt	1890-wdh-abt	FALSE	train	1870-wta-pap 1890-wdh-abt	0	TRUE
1906	ga	r	1906-ga-r	1909	amd	algiop	1909-amd-algiop	FALSE	train	1906-ga-r 1909-amd-algiop	0	TRUE
1871	amd	ks	1871-amd-ks	1881	amd	awi	1881-amd-awi	TRUE	train	1871-amd-ks 1881-amd-awi	1	TRUE
1877	cdw	bab	1877-cdw-bab	1893	wta	avu	1893-wta-avu	FALSE	train	1877-cdw-bab 1893-wta-avu	0	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1856	tsa	fan	1856-tsa-fan	TRUE	train	1854-tsa-tniabr 1856-tsa-fan	1	TRUE
1859	tsa	lg	1859-tsa-lg	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1859-tsa-lg 1872-tsa-tyiamt	1	TRUE
1895	wdh	mlp	1895-wdh-mlp	1901	wdh	apopl	1901-wdh-apopl	TRUE	train	1895-wdh-mlp 1901-wdh-apopl	1	TRUE
1903	wdh	qs	1903-wdh-qs	1907	mt	cfma	1907-mt-cfma	FALSE	train	1903-wdh-qs 1907-mt-cfma	0	TRUE
1852	sw	q-v2	1852-sw-q-v2	1882	sw	n	1882-sw-n	TRUE	train	1852-sw-q-v2 1882-sw-n	1	TRUE
1873	wdh	aca	1873-wdh-aca	1890	wdh	abt	1890-wdh-abt	TRUE	train	1873-wdh-aca 1890-wdh-abt	1	TRUE
1867	amd	sd	1867-amd-sd	1884	amd	ootw	1884-amd-ootw	TRUE	train	1867-amd-sd 1884-amd-ootw	1	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1889	ga	hs	1889-ga-hs	FALSE	train	1853-tsa-fpotwol 1889-ga-hs	0	TRUE
1870	amd	ktw	1870-amd-ktw	1879	amd	hm	1879-amd-hm	TRUE	train	1870-amd-ktw 1879-amd-hm	1	TRUE
1861	sw	tcobh	1861-sw-tcobh	1882	sw	n	1882-sw-n	TRUE	train	1861-sw-tcobh 1882-sw-n	1	TRUE
1887	wdh	ah	1887-wdh-ah	1894	wdh	atfa	1894-wdh-atfa	TRUE	train	1887-wdh-ah 1894-wdh-atfa	1	TRUE
1877	wdh	aca	1877-wdh-aca	1917	ew	s	1917-ew-s	FALSE	train	1877-wdh-aca 1917-ew-s	0	TRUE
1871	wdh	ss	1871-wdh-ss	1898	wdh	aoec	1898-wdh-aoec	TRUE	train	1871-wdh-ss 1898-wdh-aoec	1	TRUE
1876	wta	ltf	1876-wta-ltf	1877	sw	pn-?	1877-sw-pn-?	FALSE	train	1876-wta-ltf 1877-sw-pn-?	0	TRUE
1856	tsa	fan	1856-tsa-fan	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1856-tsa-fan 1872-tsa-tyiamt	1	TRUE
1867	wdh	vl	1867-wdh-vl	1871	amd	hd	1871-amd-hd	FALSE	train	1867-wdh-vl 1871-amd-hd	0	TRUE
1852	tsa	trowww	1852-tsa-trowww	1856	tsa	twg	1856-tsa-twg	TRUE	train	1852-tsa-trowww 1856-tsa-twg	1	TRUE
1894	wdh	atfa	1894-wdh-atfa	1897	wdh	soo	1897-wdh-soo	TRUE	train	1894-wdh-atfa 1897-wdh-soo	1	TRUE
1864	sw	toh	1864-sw-toh	1893	wdh	tcob	1893-wdh-tcob	FALSE	train	1864-sw-toh 1893-wdh-tcob	0	TRUE
1881	sw	aloc	1881-sw-aloc	1920	hm	tpm	1920-hm-tpm	FALSE	train	1881-sw-aloc 1920-hm-tpm	0	TRUE
1872	sw	t	1872-sw-t	1920	hm	tpm	1920-hm-tpm	FALSE	train	1872-sw-t 1920-hm-tpm	0	TRUE
1881	cdw	wi-2	1881-cdw-wi-2	1892	wta	fftr	1892-wta-fftr	FALSE	train	1881-cdw-wi-2 1892-wta-fftr	0	TRUE
1867	amd	sd	1867-amd-sd	1886	amd	fohh	1886-amd-fohh	TRUE	train	1867-amd-sd 1886-amd-fohh	1	TRUE
1873	wdh	aca	1873-wdh-aca	1884	es	b	1884-es-b	FALSE	train	1873-wdh-aca 1884-es-b	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1853	tsa	tirotith	1853-tsa-tirotith	TRUE	train	1853-tsa-fpotwol 1853-tsa-tirotith	1	TRUE
1876	mt	ototm	1876-mt-ototm	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1876-mt-ototm 1912-rwc-tbol	0	TRUE
1873	tsa	ca	1873-tsa-ca	1901	wdh	apopl	1901-wdh-apopl	FALSE	train	1873-tsa-ca 1901-wdh-apopl	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1913	rwc	qa	1913-rwc-qa	FALSE	train	1851-tsa-wftw 1913-rwc-qa	0	TRUE
1895	wta	ai	1895-wta-ai	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1895-wta-ai 1908-hm-tlotm	0	TRUE
1852	sw	q	1852-sw-q	1880	sw	teoac	1880-sw-teoac	TRUE	train	1852-sw-q 1880-sw-teoac	1	TRUE
1895	wta	ai	1895-wta-ai	1914	hm	taok	1914-hm-taok	FALSE	train	1895-wta-ai 1914-hm-taok	0	TRUE
1889	lma	ll-v3	1889-lma-ll-v3	1914	rwc	a	1914-rwc-a	FALSE	train	1889-lma-ll-v3 1914-rwc-a	0	TRUE
1868	amd	sa	1868-amd-sa	1893	amd	itkc	1893-amd-itkc	TRUE	train	1868-amd-sa 1893-amd-itkc	1	TRUE
1895	cfw	tfyaois	1895-cfw-tfyaois	1918	rwc	tmw	1918-rwc-tmw	FALSE	train	1895-cfw-tfyaois 1918-rwc-tmw	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1866	sw	twwfe	1866-sw-twwfe	FALSE	train	1853-tsa-fpotwol 1866-sw-twwfe	0	TRUE
1871	wdh	twj	1871-wdh-twj	1877	wdh	aca	1877-wdh-aca	TRUE	train	1871-wdh-twj 1877-wdh-aca	1	TRUE
1866	sw	twwfe	1866-sw-twwfe	1880	cdw	mwotn	1880-cdw-mwotn	FALSE	train	1866-sw-twwfe 1880-cdw-mwotn	0	TRUE
1851	tsa	ttw	1851-tsa-ttw	1920	hm	tpm	1920-hm-tpm	FALSE	train	1851-tsa-ttw 1920-hm-tpm	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1868	wta	osb	1868-wta-osb	FALSE	train	1851-tsa-wftw 1868-wta-osb	0	TRUE
1874	amd	towwlias	1874-amd-towwlias	1899	amd	thos	1899-amd-thos	TRUE	train	1874-amd-towwlias 1899-amd-thos	1	TRUE
1880	amd	liagc	1880-amd-liagc	1908	amd	algios	1908-amd-algios	TRUE	train	1880-amd-liagc 1908-amd-algios	1	TRUE
1902	wdh	tfotpb	1902-wdh-tfotpb	1916	wdh	yomy	1916-wdh-yomy	TRUE	train	1902-wdh-tfotpb 1916-wdh-yomy	1	TRUE
1861	sw	tcobh	1861-sw-tcobh	1880	sw	teoac	1880-sw-teoac	TRUE	train	1861-sw-tcobh 1880-sw-teoac	1	TRUE
1873	amd	hn	1873-amd-hn	1905	amd	algiosf	1905-amd-algiosf	TRUE	train	1873-amd-hn 1905-amd-algiosf	1	TRUE
1911	hm	tcfb	1911-hm-tcfb	1920	hm	tpm	1920-hm-tpm	TRUE	train	1911-hm-tcfb 1920-hm-tpm	1	TRUE
1896	amd	algiony	1896-amd-algiony	1916	ga	mb	1916-ga-mb	FALSE	train	1896-amd-algiony 1916-ga-mb	0	TRUE
1897	amd	algola	1897-amd-algola	1905	amd	hgaah	1905-amd-hgaah	TRUE	train	1897-amd-algola 1905-amd-hgaah	1	TRUE
1860	wta	lbl	1860-wta-lbl	1902	wdh	tfotpb	1902-wdh-tfotpb	FALSE	train	1860-wta-lbl 1902-wdh-tfotpb	0	TRUE
1881	wdh	ami	1881-wdh-ami	1898	amd	algiob	1898-amd-algiob	FALSE	train	1881-wdh-ami 1898-amd-algiob	0	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1903	amd	hbkh	1903-amd-hbkh	FALSE	train	1896-rwc-tmoc 1903-amd-hbkh	0	TRUE
1868	sw	d	1868-sw-d	1895	cfw	tfyaois	1895-cfw-tfyaois	FALSE	train	1868-sw-d 1895-cfw-tfyaois	0	TRUE
1867	wta	saf	1867-wta-saf	1871	wta	utb	1871-wta-utb	TRUE	train	1867-wta-saf 1871-wta-utb	1	TRUE
1873	tsa	ca	1873-tsa-ca	1917	ga	tlp	1917-ga-tlp	FALSE	train	1873-tsa-ca 1917-ga-tlp	0	TRUE
1850	sw	www-v2	1850-sw-www-v2	1868	sw	d	1868-sw-d	TRUE	train	1850-sw-www-v2 1868-sw-d	1	TRUE
1866	sw	twwfe	1866-sw-twwfe	1870	sw	wsc	1870-sw-wsc	TRUE	train	1866-sw-twwfe 1870-sw-wsc	1	TRUE
