year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1901	rwc	c	1901-rwc-c	1918	rwc	tmw	1918-rwc-tmw	TRUE	train	1901-rwc-c 1918-rwc-tmw	1	TRUE
1853	tsa	hlas	1853-tsa-hlas	1873	tsa	ca	1873-tsa-ca	TRUE	train	1853-tsa-hlas 1873-tsa-ca	1	TRUE
1864	sw	toh	1864-sw-toh	1868	sw	d	1868-sw-d	TRUE	train	1864-sw-toh 1868-sw-d	1	TRUE
1851	tsa	tlasorl	1851-tsa-tlasorl	1906	amd	algioq	1906-amd-algioq	FALSE	train	1851-tsa-tlasorl 1906-amd-algioq	0	TRUE
1871	amd	ks	1871-amd-ks	1886	amd	fohh	1886-amd-fohh	TRUE	train	1871-amd-ks 1886-amd-fohh	1	TRUE
1858	tsa	thbnth	1858-tsa-thbnth	1898	amd	algiob	1898-amd-algiob	FALSE	train	1858-tsa-thbnth 1898-amd-algiob	0	TRUE
1901	amd	algino	1901-amd-algino	1909	amd	hgt	1909-amd-hgt	TRUE	train	1901-amd-algino 1909-amd-hgt	1	TRUE
1894	es	e	1894-es-e	1909	amd	algiop	1909-amd-algiop	FALSE	train	1894-es-e 1909-amd-algiop	0	TRUE
1877	sw	pn	1877-sw-pn	1906	amd	algioq	1906-amd-algioq	FALSE	train	1877-sw-pn 1906-amd-algioq	0	TRUE
1880	amd	liagc	1880-amd-liagc	1898	ga	tvr	1898-ga-tvr	FALSE	train	1880-amd-liagc 1898-ga-tvr	0	TRUE
1880	cfw	rtk	1880-cfw-rtk	1884	es	b	1884-es-b	FALSE	train	1880-cfw-rtk 1884-es-b	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1859	tsa	tacoah	1859-tsa-tacoah	TRUE	train	1853-tsa-hlas 1859-tsa-tacoah	1	TRUE
1904	rwc	tr	1904-rwc-tr	1920	rwc	tlrf	1920-rwc-tlrf	TRUE	train	1904-rwc-tr 1920-rwc-tlrf	1	TRUE
1873	wdh	aca	1873-wdh-aca	1876	mt	ototm	1876-mt-ototm	FALSE	train	1873-wdh-aca 1876-mt-ototm	0	TRUE
1902	wdh	tfotpb	1902-wdh-tfotpb	1903	wdh	qs	1903-wdh-qs	TRUE	train	1902-wdh-tfotpb 1903-wdh-qs	1	TRUE
1896	amd	algiony	1896-amd-algiony	1902	wdh	tk	1902-wdh-tk	FALSE	train	1896-amd-algiony 1902-wdh-tk	0	TRUE
1887	wdh	ah	1887-wdh-ah	1899	wdh	arl	1899-wdh-arl	TRUE	train	1887-wdh-ah 1899-wdh-arl	1	TRUE
1867	amd	sd	1867-amd-sd	1905	ga	tbitf	1905-ga-tbitf	FALSE	train	1867-amd-sd 1905-ga-tbitf	0	TRUE
1881	amd	awi	1881-amd-awi	1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	FALSE	train	1881-amd-awi 1889-wdh-ahonf-v2	0	TRUE
1870	amd	wfah	1870-amd-wfah	1902	amd	algiod	1902-amd-algiod	TRUE	train	1870-amd-wfah 1902-amd-algiod	1	TRUE
1877	tsa	tsatu	1877-tsa-tsatu	1909	mt	efcsvth	1909-mt-efcsvth	FALSE	train	1877-tsa-tsatu 1909-mt-efcsvth	0	TRUE
1895	rwc	tkiy	1895-rwc-tkiy	1911	rwc	j	1911-rwc-j	TRUE	train	1895-rwc-tkiy 1911-rwc-j	1	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1858	tsa	thbnth	1858-tsa-thbnth	TRUE	train	1851-tsa-lilfawwrt 1858-tsa-thbnth	1	TRUE
1856	wta	non	1856-wta-non	1867	wta	saf	1867-wta-saf	TRUE	train	1856-wta-non 1867-wta-saf	1	TRUE
1897	wdh	soo	1897-wdh-soo	1913	amd	amc	1913-amd-amc	FALSE	train	1897-wdh-soo 1913-amd-amc	0	TRUE
1867	wdh	ij	1867-wdh-ij	1910	wdh	ii	1910-wdh-ii	TRUE	train	1867-wdh-ij 1910-wdh-ii	1	TRUE
1871	amd	hd	1871-amd-hd	1909	amd	algiop	1909-amd-algiop	TRUE	train	1871-amd-hd 1909-amd-algiop	1	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1853-tsa-fpotwol 1889-tsa-hbe	1	TRUE
1852	sw	q	1852-sw-q	1892	wdh	tqom	1892-wdh-tqom	FALSE	train	1852-sw-q 1892-wdh-tqom	0	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1876	amd	nkk	1876-amd-nkk	FALSE	train	1851-tsa-lilfawwrt 1876-amd-nkk	0	TRUE
1880	amd	liagc	1880-amd-liagc	1905	amd	hgaah	1905-amd-hgaah	TRUE	train	1880-amd-liagc 1905-amd-hgaah	1	TRUE
1853	tsa	hlas	1853-tsa-hlas	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1853-tsa-hlas 1872-tsa-tyiamt	1	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1876	sw	wh-c	1876-sw-wh-c	TRUE	train	1864-sw-mh-v2 1876-sw-wh-c	1	TRUE
1871	amd	hd	1871-amd-hd	1906	amd	ael	1906-amd-ael	TRUE	train	1871-amd-hd 1906-amd-ael	1	TRUE
1866	wta	haw	1866-wta-haw	1881	amd	awi	1881-amd-awi	FALSE	train	1866-wta-haw 1881-amd-awi	0	TRUE
1877	tsa	tsatu	1877-tsa-tsatu	1917	rwc	trs	1917-rwc-trs	FALSE	train	1877-tsa-tsatu 1917-rwc-trs	0	TRUE
1866	wta	haw	1866-wta-haw	1902	wdh	tk	1902-wdh-tk	FALSE	train	1866-wta-haw 1902-wdh-tk	0	TRUE
1860	tsa	tah	1860-tsa-tah	1894	mt	tsa	1894-mt-tsa	FALSE	train	1860-tsa-tah 1894-mt-tsa	0	TRUE
1871	wdh	twj	1871-wdh-twj	1884	wdh	trpsl	1884-wdh-trpsl	TRUE	train	1871-wdh-twj 1884-wdh-trpsl	1	TRUE
1893	ga	td	1893-ga-td	1917	ga	tlp	1917-ga-tlp	TRUE	train	1893-ga-td 1917-ga-tlp	1	TRUE
1897	amd	algola	1897-amd-algola	1897	amd	hpitw	1897-amd-hpitw	TRUE	train	1897-amd-algola 1897-amd-hpitw	1	TRUE
1877	amd	fhtm	1877-amd-fhtm	1918	rwc	tmw	1918-rwc-tmw	FALSE	train	1877-amd-fhtm 1918-rwc-tmw	0	TRUE
1874	amd	sd	1874-amd-sd	1909	mh	tsoall-a	1909-mh-tsoall-a	FALSE	train	1874-amd-sd 1909-mh-tsoall-a	0	TRUE
1886	amd	fohh	1886-amd-fohh	1913	amd	amc	1913-amd-amc	TRUE	train	1886-amd-fohh 1913-amd-amc	1	TRUE
1897	amd	algola	1897-amd-algola	1900	ga	sn	1900-ga-sn	FALSE	train	1897-amd-algola 1900-ga-sn	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1864	sw	toh	1864-sw-toh	FALSE	train	1853-tsa-fpotwol 1864-sw-toh	0	TRUE
1856	tsa	twg	1856-tsa-twg	1897	wdh	soo	1897-wdh-soo	FALSE	train	1856-tsa-twg 1897-wdh-soo	0	TRUE
1864	sw	toh	1864-sw-toh	1899	wdh	arl	1899-wdh-arl	FALSE	train	1864-sw-toh 1899-wdh-arl	0	TRUE
1879	sw	md	1879-sw-md	1896	amd	algiony	1896-amd-algiony	FALSE	train	1879-sw-md 1896-amd-algiony	0	TRUE
1908	amd	algios	1908-amd-algios	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1908-amd-algios 1914-amd-tgamm	1	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1868	tsa	aasaos	1868-tsa-aasaos	TRUE	train	1852-tsa-hhalp 1868-tsa-aasaos	1	TRUE
1851	tsa	ttw	1851-tsa-ttw	1853	tsa	tirotith	1853-tsa-tirotith	TRUE	train	1851-tsa-ttw 1853-tsa-tirotith	1	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1873	tsa	ca	1873-tsa-ca	TRUE	train	1868-tsa-aasaos 1873-tsa-ca	1	TRUE
1864	sw	toh	1864-sw-toh	1872	cdw	bs	1872-cdw-bs	FALSE	train	1864-sw-toh 1872-cdw-bs	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1885	wdh	is	1885-wdh-is	FALSE	train	1851-tsa-wftw 1885-wdh-is	0	TRUE
1896	wta	fye	1896-wta-fye	1896	wta	tbc-r	1896-wta-tbc-r	TRUE	train	1896-wta-fye 1896-wta-tbc-r	1	TRUE
1881	cdw	cjs	1881-cdw-cjs	1900	ga	sn	1900-ga-sn	FALSE	train	1881-cdw-cjs 1900-ga-sn	0	TRUE
1868	tsa	ats	1868-tsa-ats	1915	rwc	wgt	1915-rwc-wgt	FALSE	train	1868-tsa-ats 1915-rwc-wgt	0	TRUE
1896	amd	algiony	1896-amd-algiony	1911	hm	tcfb	1911-hm-tcfb	FALSE	train	1896-amd-algiony 1911-hm-tcfb	0	TRUE
1884	es	b	1884-es-b	1923	ga	bo	1923-ga-bo	FALSE	train	1884-es-b 1923-ga-bo	0	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1915	rwc	tgp	1915-rwc-tgp	TRUE	train	1896-rwc-tmoc 1915-rwc-tgp	1	TRUE
1902	rwc	tmop	1902-rwc-tmop	1907	rwc	tys	1907-rwc-tys	TRUE	train	1902-rwc-tmop 1907-rwc-tys	1	TRUE
1870	wta	pap	1870-wta-pap	1874	cdw	batsot	1874-cdw-batsot	FALSE	train	1870-wta-pap 1874-cdw-batsot	0	TRUE
1852	sw	q	1852-sw-q	1877	sw	d	1877-sw-d	TRUE	train	1852-sw-q 1877-sw-d	1	TRUE
1898	wdh	aoec	1898-wdh-aoec	1902	wdh	tfotpb	1902-wdh-tfotpb	TRUE	train	1898-wdh-aoec 1902-wdh-tfotpb	1	TRUE
1865	wta	tyl	1865-wta-tyl	1896	wta	tbc-r	1896-wta-tbc-r	TRUE	train	1865-wta-tyl 1896-wta-tbc-r	1	TRUE
1852	tsa	trowww	1852-tsa-trowww	1853	tsa	fpotwol	1853-tsa-fpotwol	TRUE	train	1852-tsa-trowww 1853-tsa-fpotwol	1	TRUE
1867	wdh	ij	1867-wdh-ij	1877	cdw	bab	1877-cdw-bab	FALSE	train	1867-wdh-ij 1877-cdw-bab	0	TRUE
1866	sw	twwfe	1866-sw-twwfe	1877	sw	pn	1877-sw-pn	TRUE	train	1866-sw-twwfe 1877-sw-pn	1	TRUE
1887	es	mim	1887-es-mim	1909	es	dotr	1909-es-dotr	TRUE	train	1887-es-mim 1909-es-dotr	1	TRUE
1865	tsa	nbm	1865-tsa-nbm	1866	wta	hah	1866-wta-hah	FALSE	train	1865-tsa-nbm 1866-wta-hah	0	TRUE
1881	wdh	ami	1881-wdh-ami	1902	wdh	tk	1902-wdh-tk	TRUE	train	1881-wdh-ami 1902-wdh-tk	1	TRUE
1872	sw	t	1872-sw-t	1913	hm	pc	1913-hm-pc	FALSE	train	1872-sw-t 1913-hm-pc	0	TRUE
1903	hm	tgc	1903-hm-tgc	1912	hm	tpoh	1912-hm-tpoh	TRUE	train	1903-hm-tgc 1912-hm-tpoh	1	TRUE
1870	wta	pap	1870-wta-pap	1871	wta	nl	1871-wta-nl	TRUE	train	1870-wta-pap 1871-wta-nl	1	TRUE
1871	wdh	twj	1871-wdh-twj	1904	amd	algic	1904-amd-algic	FALSE	train	1871-wdh-twj 1904-amd-algic	0	TRUE
1856	tsa	twg	1856-tsa-twg	1856	tsa	woc	1856-tsa-woc	TRUE	train	1856-tsa-twg 1856-tsa-woc	1	TRUE
1871	wta	nl	1871-wta-nl	1891	amd	thobh	1891-amd-thobh	FALSE	train	1871-wta-nl 1891-amd-thobh	0	TRUE
1874	cdw	batsot	1874-cdw-batsot	1880	cdw	mwotn	1880-cdw-mwotn	TRUE	train	1874-cdw-batsot 1880-cdw-mwotn	1	TRUE
1906	rwc	tfc	1906-rwc-tfc	1915	rwc	wgt	1915-rwc-wgt	TRUE	train	1906-rwc-tfc 1915-rwc-wgt	1	TRUE
1884	lma	sws	1884-lma-sws	1894	mh	mwws	1894-mh-mwws	FALSE	train	1884-lma-sws 1894-mh-mwws	0	TRUE
1906	amd	algioq	1906-amd-algioq	1908	amd	algios	1908-amd-algios	TRUE	train	1906-amd-algioq 1908-amd-algios	1	TRUE
1850	sw	www	1850-sw-www	1877	sw	d	1877-sw-d	TRUE	train	1850-sw-www 1877-sw-d	1	TRUE
1870	amd	ktw	1870-amd-ktw	1895	wta	ai	1895-wta-ai	FALSE	train	1870-amd-ktw 1895-wta-ai	0	TRUE
1893	wdh	tcob	1893-wdh-tcob	1902	wdh	tfotpb	1902-wdh-tfotpb	TRUE	train	1893-wdh-tcob 1902-wdh-tfotpb	1	TRUE
1868	tsa	ats	1868-tsa-ats	1874	wdh	afc	1874-wdh-afc	FALSE	train	1868-tsa-ats 1874-wdh-afc	0	TRUE
1881	wdh	ami	1881-wdh-ami	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1881-wdh-ami 1896-wdh-tlatlh	1	TRUE
1868	tsa	ats	1868-tsa-ats	1877	tsa	tsatu	1877-tsa-tsatu	TRUE	train	1868-tsa-ats 1877-tsa-tsatu	1	TRUE
1898	wdh	aoec	1898-wdh-aoec	1907	wdh	btdatd	1907-wdh-btdatd	TRUE	train	1898-wdh-aoec 1907-wdh-btdatd	1	TRUE
1851	tsa	wt	1851-tsa-wt	1906	es	ha	1906-es-ha	FALSE	train	1851-tsa-wt 1906-es-ha	0	TRUE
1876	mt	taots	1876-mt-taots	1908	ga	tgi	1908-ga-tgi	FALSE	train	1876-mt-taots 1908-ga-tgi	0	TRUE
1891	amd	thobh	1891-amd-thobh	1905	amd	algiosf	1905-amd-algiosf	TRUE	train	1891-amd-thobh 1905-amd-algiosf	1	TRUE
1874	wdh	afc	1874-wdh-afc	1894	es	e	1894-es-e	FALSE	train	1874-wdh-afc 1894-es-e	0	TRUE
1893	amd	itkc	1893-amd-itkc	1909	amd	algiop	1909-amd-algiop	TRUE	train	1893-amd-itkc 1909-amd-algiop	1	TRUE
1882	cfw	a	1882-cfw-a	1884	sw	arw	1884-sw-arw	FALSE	train	1882-cfw-a 1884-sw-arw	0	TRUE
1873	wdh	aca	1873-wdh-aca	1905	amd	algiosf	1905-amd-algiosf	FALSE	train	1873-wdh-aca 1905-amd-algiosf	0	TRUE
1905	hm	tpe	1905-hm-tpe	1914	amd	tgamm	1914-amd-tgamm	FALSE	train	1905-hm-tpe 1914-amd-tgamm	0	TRUE
1896	wta	tbc-r	1896-wta-tbc-r	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1896-wta-tbc-r 1908-hm-tlotm	0	TRUE
1889	mt	acyikac	1889-mt-acyikac	1913	amd	trhcag	1913-amd-trhcag	FALSE	train	1889-mt-acyikac 1913-amd-trhcag	0	TRUE
1898	amd	algiob	1898-amd-algiob	1908	amd	algios	1908-amd-algios	TRUE	train	1898-amd-algiob 1908-amd-algios	1	TRUE
1906	ga	r	1906-ga-r	1906	rwc	tfc	1906-rwc-tfc	FALSE	train	1906-ga-r 1906-rwc-tfc	0	TRUE
1907	wdh	tteotn	1907-wdh-tteotn	1908	wdh	far	1908-wdh-far	TRUE	train	1907-wdh-tteotn 1908-wdh-far	1	TRUE
1870	mh	al	1870-mh-al	1905	amd	algiosf	1905-amd-algiosf	FALSE	train	1870-mh-al 1905-amd-algiosf	0	TRUE
1876	amd	nkk	1876-amd-nkk	1910	wdh	ii	1910-wdh-ii	FALSE	train	1876-amd-nkk 1910-wdh-ii	0	TRUE
1894	amd	iwrt	1894-amd-iwrt	1897	amd	ha	1897-amd-ha	TRUE	train	1894-amd-iwrt 1897-amd-ha	1	TRUE
1871	wta	nl	1871-wta-nl	1881	amd	awi	1881-amd-awi	FALSE	train	1871-wta-nl 1881-amd-awi	0	TRUE
1866	amd	it	1866-amd-it	1884	sw	arw	1884-sw-arw	FALSE	train	1866-amd-it 1884-sw-arw	0	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1905	hm	tpe	1905-hm-tpe	FALSE	train	1864-sw-mh-v2 1905-hm-tpe	0	TRUE
1883	amd	fgh	1883-amd-fgh	1899	amd	thos	1899-amd-thos	TRUE	train	1883-amd-fgh 1899-amd-thos	1	TRUE
1856	tsa	fan	1856-tsa-fan	1860	tsa	tah	1860-tsa-tah	TRUE	train	1856-tsa-fan 1860-tsa-tah	1	TRUE
1894	wta	ab	1894-wta-ab	1916	ew	x-sh	1916-ew-x-sh	FALSE	train	1894-wta-ab 1916-ew-x-sh	0	TRUE
1905	hm	tpe	1905-hm-tpe	1906	rwc	tfc	1906-rwc-tfc	FALSE	train	1905-hm-tpe 1906-rwc-tfc	0	TRUE
1867	wdh	ij	1867-wdh-ij	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1867-wdh-ij 1915-wdh-tdots	1	TRUE
1881	wdh	ami	1881-wdh-ami	1886	wdh	tmc	1886-wdh-tmc	TRUE	train	1881-wdh-ami 1886-wdh-tmc	1	TRUE
1870	wta	dad	1870-wta-dad	1894	cfw	hc	1894-cfw-hc	FALSE	train	1870-wta-dad 1894-cfw-hc	0	TRUE
1901	wdh	apopl	1901-wdh-apopl	1908	amd	algios	1908-amd-algios	FALSE	train	1901-wdh-apopl 1908-amd-algios	0	TRUE
1868	sw	ditf	1868-sw-ditf	1873	wdh	aca	1873-wdh-aca	FALSE	train	1868-sw-ditf 1873-wdh-aca	0	TRUE
1870	mh	al	1870-mh-al	1880	mt	ata	1880-mt-ata	FALSE	train	1870-mh-al 1880-mt-ata	0	TRUE
1873	mh	j	1873-mh-j	1884	wdh	trpsl	1884-wdh-trpsl	FALSE	train	1873-mh-j 1884-wdh-trpsl	0	TRUE
1850	sw	www	1850-sw-www	1894	mh	mwws	1894-mh-mwws	FALSE	train	1850-sw-www 1894-mh-mwws	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1847-tsa-tm-ia 1872-tsa-tyiamt	1	TRUE
1854	mh	a	1854-mh-a	1884	mh	mhcfb-nf	1884-mh-mhcfb-nf	TRUE	train	1854-mh-a 1884-mh-mhcfb-nf	1	TRUE
1876	sw	wh-c	1876-sw-wh-c	1900	amd	algiow	1900-amd-algiow	FALSE	train	1876-sw-wh-c 1900-amd-algiow	0	TRUE
1859	tsa	lg	1859-tsa-lg	1906	es	ha	1906-es-ha	FALSE	train	1859-tsa-lg 1906-es-ha	0	TRUE
1880	amd	liagc	1880-amd-liagc	1915	hm	tvitf	1915-hm-tvitf	FALSE	train	1880-amd-liagc 1915-hm-tvitf	0	TRUE
1892	es	ip	1892-es-ip	1911	rwc	j	1911-rwc-j	FALSE	train	1892-es-ip 1911-rwc-j	0	TRUE
1871	sw	o	1871-sw-o	1895	cfw	tfyaois	1895-cfw-tfyaois	FALSE	train	1871-sw-o 1895-cfw-tfyaois	0	TRUE
1894	mt	tet	1894-mt-tet	1898	wdh	aoec	1898-wdh-aoec	FALSE	train	1894-mt-tet 1898-wdh-aoec	0	TRUE
1873	amd	hn	1873-amd-hn	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1873-amd-hn 1912-amd-tcitlorh	1	TRUE
1871	amd	ks	1871-amd-ks	1875	amd	da	1875-amd-da	TRUE	train	1871-amd-ks 1875-amd-da	1	TRUE
1884	sw	arw	1884-sw-arw	1923	ga	bo	1923-ga-bo	FALSE	train	1884-sw-arw 1923-ga-bo	0	TRUE
1879	amd	hm	1879-amd-hm	1880	amd	liagc	1880-amd-liagc	TRUE	train	1879-amd-hm 1880-amd-liagc	1	TRUE
1856	sw	hots	1856-sw-hots	1876	sw	wh-c	1876-sw-wh-c	TRUE	train	1856-sw-hots 1876-sw-wh-c	1	TRUE
1874	amd	sd	1874-amd-sd	1907	wdh	tteotn	1907-wdh-tteotn	FALSE	train	1874-amd-sd 1907-wdh-tteotn	0	TRUE
1892	wdh	tqom	1892-wdh-tqom	1901	wdh	apopl	1901-wdh-apopl	TRUE	train	1892-wdh-tqom 1901-wdh-apopl	1	TRUE
1872	cdw	bs	1872-cdw-bs	1877	sw	pn	1877-sw-pn	FALSE	train	1872-cdw-bs 1877-sw-pn	0	TRUE
1881	wdh	dbp	1881-wdh-dbp	1907	wdh	tteotn	1907-wdh-tteotn	TRUE	train	1881-wdh-dbp 1907-wdh-tteotn	1	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1914	rwc	a	1914-rwc-a	FALSE	train	1884-wdh-trpsl 1914-rwc-a	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1859	tsa	lg	1859-tsa-lg	TRUE	train	1853-tsa-fpotwol 1859-tsa-lg	1	TRUE
1855	tsa	tgtc	1855-tsa-tgtc	1860	tsa	tah	1860-tsa-tah	TRUE	train	1855-tsa-tgtc 1860-tsa-tah	1	TRUE
1886	wdh	tmc	1886-wdh-tmc	1894	mh	mwws	1894-mh-mwws	FALSE	train	1886-wdh-tmc 1894-mh-mwws	0	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1918	ew	tm-sh	1918-ew-tm-sh	FALSE	train	1854-tsa-tniabr 1918-ew-tm-sh	0	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1913	wdh	fst	1913-wdh-fst	TRUE	train	1884-wdh-trpsl 1913-wdh-fst	1	TRUE
1870	amd	kar	1870-amd-kar	1897	amd	ha	1897-amd-ha	TRUE	train	1870-amd-kar 1897-amd-ha	1	TRUE
1897	amd	algola	1897-amd-algola	1906	amd	ael	1906-amd-ael	TRUE	train	1897-amd-algola 1906-amd-ael	1	TRUE
1870	wta	pap	1870-wta-pap	1872	tsa	tyiamt	1872-tsa-tyiamt	FALSE	train	1870-wta-pap 1872-tsa-tyiamt	0	TRUE
1854	lma	ff	1854-lma-ff	1906	rwc	tfc	1906-rwc-tfc	FALSE	train	1854-lma-ff 1906-rwc-tfc	0	TRUE
1902	rwc	tmop	1902-rwc-tmop	1920	rwc	tlrf	1920-rwc-tlrf	TRUE	train	1902-rwc-tmop 1920-rwc-tlrf	1	TRUE
1867	wdh	vl	1867-wdh-vl	1907	wdh	tteotn	1907-wdh-tteotn	TRUE	train	1867-wdh-vl 1907-wdh-tteotn	1	TRUE
1853	tsa	hlas	1853-tsa-hlas	1854	mh	a	1854-mh-a	FALSE	train	1853-tsa-hlas 1854-mh-a	0	TRUE
1868	sw	d	1868-sw-d	1907	ga	a	1907-ga-a	FALSE	train	1868-sw-d 1907-ga-a	0	TRUE
1903	wdh	qs	1903-wdh-qs	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1903-wdh-qs 1908-wdh-rhao	1	TRUE
1894	wdh	atfa	1894-wdh-atfa	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1894-wdh-atfa 1896-wdh-tlatlh	1	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1907	rwc	tys	1907-rwc-tys	TRUE	train	1896-rwc-tmoc 1907-rwc-tys	1	TRUE
1860	wta	lbl	1860-wta-lbl	1907	amd	hgs	1907-amd-hgs	FALSE	train	1860-wta-lbl 1907-amd-hgs	0	TRUE
1892	wta	fftr	1892-wta-fftr	1896	wta	fye	1896-wta-fye	TRUE	train	1892-wta-fftr 1896-wta-fye	1	TRUE
1919	ga	ta	1919-ga-ta	1922	ga	sf	1922-ga-sf	TRUE	train	1919-ga-ta 1922-ga-sf	1	TRUE
1868	sw	ditf	1868-sw-ditf	1879	lma	ajsb	1879-lma-ajsb	FALSE	train	1868-sw-ditf 1879-lma-ajsb	0	TRUE
1890	amd	algiop	1890-amd-algiop	1894	amd	iwrt	1894-amd-iwrt	TRUE	train	1890-amd-algiop 1894-amd-iwrt	1	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1868	sw	ditf	1868-sw-ditf	TRUE	train	1864-sw-mh-v2 1868-sw-ditf	1	TRUE
1877	amd	fhtm	1877-amd-fhtm	1906	amd	algioq	1906-amd-algioq	TRUE	train	1877-amd-fhtm 1906-amd-algioq	1	TRUE
1867	wta	ba	1867-wta-ba	1896	wta	fye	1896-wta-fye	TRUE	train	1867-wta-ba 1896-wta-fye	1	TRUE
1875	mh	blat-nf	1875-mh-blat-nf	1915	rwc	tgp	1915-rwc-tgp	FALSE	train	1875-mh-blat-nf 1915-rwc-tgp	0	TRUE
1890	amd	algiop	1890-amd-algiop	1897	amd	hpitw	1897-amd-hpitw	TRUE	train	1890-amd-algiop 1897-amd-hpitw	1	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1894	rwc	itq	1894-rwc-itq	FALSE	train	1880-cdw-mwotn 1894-rwc-itq	0	TRUE
1872	sw	t	1872-sw-t	1891	mt	tac	1891-mt-tac	FALSE	train	1872-sw-t 1891-mt-tac	0	TRUE
