1902-wdh-tfotpb 1917-ga-tlp	0
1881-wdh-ami 1881-wdh-dbp	1
1852-tsa-trowww 1854-tsa-tniabr	1
1861-sw-tcobh 1915-wdh-tdots	0
1908-amd-algios 1909-es-dotr	0
1905-hm-tpe 1906-amd-ael	0
1856-sw-hots 1865-wta-tyl	0
1852-sw-q-v2 1864-sw-toh	1
1850-sw-www-v2 1872-cdw-s	0
1866-sw-twwfe 1876-sw-tgoc-c	1
1881-cdw-wi-2 1897-ga-psaht	0
1871-amd-ks 1902-amd-algiod	1
1865-wta-tyl 1908-ga-tgi	0
1897-amd-algola 1905-amd-algiosf	1
1902-wdh-tk 1908-hm-tlotm	0
1868-sw-d 1873-tsa-ca	0
1897-mt-fte 1915-rwc-tgp	0
1861-sw-tcobh 1876-wta-ltf	0
1850-sw-www-v2 1917-ew-s	0
1892-wdh-tqom 1893-wta-avu	0
1881-wdh-dbp 1890-wdh-abt	1
1851-tsa-tlasorl 1852-tsa-hhalp	1
1866-wta-haw 1921-ga-sil	0
1865-tsa-nbm 1879-sw-md	0
1866-sw-twwfe 1884-wdh-trpsl	0
